tracking_id	female_flower_early_0	female_flower_early_3	female_flower_early_1	female_flower_early_2	female_flower_late_1	female_flower_late_0	male_flower_0	male_flower_1	male_flower_3	male_flower_2	male_flower_4	male_flower_6	male_flower_5	root_0	root_1	root_2	root_3	vegetative_0	vegetative_1	vegetative_5	vegetative_4	vegetative_3	vegetative_2
Zosma19g01090	341.579	340.223	288.133	265.777	360.841	367.421	1044.06	1021.03	986.412	944.857	734.73	1117.8	483.08	180.234	175.431	252.109	206.038	633.46	361.842	696.917	442.986	634.35	587.266
Zosma19g01100	638.249	846.751	704.616	876.609	1269.11	1107.6	100.453	153.606	147.745	189.625	248.176	117.58	1042.7	183.559	178.417	86.3154	83.0666	700.066	3534.92	966.077	5075.43	813.883	1589.81
Zosma19g01110	185.079	321.484	94.298	155.307	154.646	79.3522	46.1097	234.927	137.605	284.438	119.19	263.38	91.8532	993.612	1030.94	256.382	1281.02	153.051	225.571	433.194	562.736	128.665	1035.35
Zosma19g01120	21.774	21.0809	15.1925	25.9929	25.4113	11.336	49.4033	90.3564	52.1451	166.739	111.026	175.587	54.4315	5.32055	17.1699	41.0212	23.617	12.7542	12.1774	20.8441	20.7087	18.9507	31.683
Zosma19g01130	143.572	114.188	52.9117	115.018	117.618	102.691	21.4081	108.428	31.8665	40.8675	11.4291	56.4386	34.0197	50.5452	48.5235	193.141	143.331	756.751	162.365	929.826	262.01	864.751	783.022
Zosma19g01140	530.74	518.24	483.539	445.777	557.597	548.797	365.584	352.39	473.652	371.077	377.162	329.225	486.482	365.123	436.712	1017.84	561.107	671.723	567.698	566.415	391.664	704.169	518.243
Zosma19g01150	62.6001	74.9544	47.149	39.6391	75.508	75.3513	90.5727	94.8742	181.06	178.182	133.884	178.722	364.011	349.161	293.381	271.765	353.44	182.811	190.779	105.127	412.373	151.606	22.6307
Zosma19g01160	594.701	1400.71	713.522	775.237	1285.81	1523.7	434.749	262.033	186.853	449.543	197.561	514.219	163.295	1024.21	798.025	1432.32	1371.41	1228.66	1360.39	1071.2	1709.82	1110.11	1028.56
Zosma19g01170	168.748	250.043	146.162	161.806	332.525	274.732	293.126	442.746	220.168	246.84	197.561	348.038	309.579	134.344	153.782	246.127	200.337	276.342	284.719	254.66	331.339	292.24	166.336
Zosma19g01180	2127.72	2237.51	2332.83	1718.78	2595.59	2493.93	27.9952	22.5891	421.507	346.557	731.465	116.013	605.551	17.9568	13.4373	20.5106	28.5032	790.762	10758.4	1630.37	19747.1	638.34	33306.7
Zosma19g01190	24.4957	32.7926	24.0984	22.0939	18.877	36.0086	31.2887	45.1782	23.1756	16.347	24.491	14.1097	34.0197	137.669	124.668	75.2055	120.528	99.1996	24.9346	59.8134	91.8385	228.406	44.1299
Zosma19g01210	66.0023	81.3958	89.0592	63.0327	74.0559	122.029	0	4.51782	10.1393	4.9041	17.9601	1.56774	6.80394	1.33014	2.98606	7.69147	4.07189	46.7655	431.427	73.4074	858.06	46.8781	574.82
Zosma19g01220	2.72175	12.8828	3.66714	2.59929	2.17811	8.00191	339.236	13.5535	17.3817	16.347	24.491	21.9484	51.0296	3659.87	3387.69	4423.45	3453.78	1864.95	407.652	1767.21	2237.44	2293.04	1097.59
Zosma19g01230	80.9719	134.684	74.9145	97.4732	133.591	120.029	80.692	27.1069	36.2119	45.7716	35.9202	28.2193	71.4414	38.574	22.3955	9.40069	6.51503	8.50282	73.0643	13.594	36.0151	13.9637	13.5784
Zosma19g01240	46.2697	1.17116	1.57163	0.649821	2.90415	0.666826	4291.5	5516.26	2684.03	3483.55	1711.11	4932.11	255.148	1.33014	3.73258	0.854608	2.44313	0	0	0	4.50189	4.98703	3.3946
Zosma19g01250	2263.81	3006.38	2372.12	2779.94	2724.82	2958.04	29.642	18.0713	254.932	322.036	272.667	59.5741	241.54	3.32534	4.47909	1.70922	2.44313	401.05	2194.25	786.637	877.868	474.765	1636.2
Zosma19g01270	687.921	497.159	739.192	522.456	373.184	454.108	550.023	600.87	725.687	648.976	666.156	658.451	483.08	591.911	710.683	1316.1	961.781	1414.3	601.331	1168.17	659.977	1460.2	1050.06
Zosma19g01280	217.74	298.061	292.848	475.019	338.334	198.714	23.0549	9.03564	15.9332	16.347	32.6547	9.40644	83.3483	111.732	94.8075	57.2587	55.3777	32.5942	288.778	19.9378	58.5246	13.9637	10.1838
Zosma19g01300	1079.85	1187.56	1071.85	1035.17	1315.58	1260.3	1358.59	1861.34	1575.94	1342.09	1397.62	1572.44	1507.07	1022.88	988.386	1157.14	987.841	1452.57	1012.46	1155.49	842.754	1392.38	897.307
Zosma19g01310	863.474	1160.04	1034.13	1311.99	1091.24	1128.27	439.689	243.962	538.833	510.027	406.551	401.341	1059.71	704.973	583.029	419.613	228.026	491.747	760.796	585.446	789.631	363.056	857.703
Zosma19g01320	657.301	815.129	591.982	473.72	739.107	795.523	327.708	121.981	281.004	420.118	390.223	351.174	170.099	913.139	808.476	1494.71	1224.01	2063.35	596.692	2280.16	1727.83	2810.69	3144.53
Zosma19g01330	23.8153	48.0177	23.5745	14.2961	74.7819	44.6773	0	0	1.44848	3.2694	1.63273	3.13548	5.10296	32.5884	34.3397	0	0	2.83427	18.556	0	1.80076	1.99481	0
Zosma19g01340	367.436	316.8	269.797	266.427	364.471	345.416	3619.61	7761.61	1765.69	3431.24	1392.72	5458.87	2415.4	307.927	292.634	581.134	306.206	521.506	419.83	571.852	355.649	465.789	452.614
Zosma19g01350	86.4154	121.215	77.01	124.116	102.371	122.696	388.639	266.551	444.682	292.611	398.387	536.167	348.702	92.4445	91.8214	135.883	96.911	153.051	125.833	121.439	114.348	134.65	83.7336
Zosma19g01360	464.058	668.734	514.972	513.359	603.338	793.522	349.117	212.337	309.974	475.698	305.321	330.793	221.128	813.379	773.39	887.938	805.42	759.585	812.405	890.857	1104.76	840.813	905.228
Zosma19g01370	181.676	14.6395	150.353	806.428	37.0279	94.0224	3.29355	4.51782	4.34543	3.2694	8.16367	3.13548	17.0099	0	0.746515	2.56382	21.9882	2.83427	486.515	0.906264	16.2068	4.98703	2.26307
Zosma19g01380	0	0	0.523878	0	0	0	0	0	0	0	1.63273	1.56774	5.10296	234.769	239.631	63.241	252.457	1.41714	1.73963	0.906264	0.900378	0	0
Zosma19g01390	125.2	173.332	138.828	198.196	227.976	164.706	19.7613	4.51782	53.5936	26.1552	52.2475	20.3806	217.726	125.033	122.429	18.8014	46.4196	17.0056	74.224	18.1253	16.2068	20.9455	9.05228
Zosma19g01400	102.746	128.242	117.349	98.123	138.673	110.026	367.231	533.103	389.64	477.333	453.9	547.141	321.486	105.746	117.203	70.9325	98.5398	148.799	123.513	211.159	136.857	162.577	211.597
Zosma19g01410	936.28	989.047	992.749	1941.67	1489.1	851.536	49.4033	49.696	18.8302	86.6391	27.7565	34.4903	17.0099	14.6315	6.71864	3.41843	16.2876	1.41714	2065.52	0	11.7049	0	2.26307
Zosma19g01420	1454.09	1480.94	1392.99	1495.89	1562.43	1589.05	811.861	700.262	1538.28	926.875	1275.17	874.799	2182.36	2027.79	1992.45	1626.32	1938.22	2684.06	1708.89	3307.86	1698.11	3295.43	3376.5
Zosma19g01440	1.36087	0	0	0	0	0.666826	186.086	243.962	98.4964	104.621	75.1058	112.877	539.212	0	0.746515	0	0.814378	0	0	0	0	0.997406	0
Zosma19g01460	799.513	802.832	742.859	877.909	535.09	874.875	141.623	81.3207	99.9448	119.333	142.048	64.2773	122.471	155.626	98.54	256.382	234.541	6739.9	1913.01	8749.97	5056.52	7452.62	10737.1
Zosma19g01470	283.062	234.818	306.992	275.524	242.497	218.719	120.215	185.231	212.926	147.123	231.848	186.561	193.912	164.937	138.852	93.1523	127.857	117.622	353.144	174.003	131.455	147.616	38.4722
Zosma19g01480	20.4131	10.5405	9.4298	36.39	10.1645	6.00143	6.5871	18.0713	2.89695	0	3.26547	3.13548	6.80394	23.9425	24.635	8.54608	47.2339	12.7542	11.0176	20.8441	2.70113	37.9014	16.973
Zosma19g01490	2.04131	1.17116	0	0	0.726038	2.6673	4.94033	0	0	0	0	0	1.70099	55.8658	68.6794	82.0424	57.0065	4.25141	0.579875	1.81253	7.20302	8.97666	1.13153
Zosma19g01500	12.9283	25.7656	11.0014	0.649821	13.7947	83.3532	79.0452	9.03564	5.7939	6.5388	4.8982	4.70322	6.80394	9.31096	17.1699	128.191	35.8326	99.1996	157.726	73.4074	346.645	41.8911	745.681
Zosma19g01510	1.36087	1.17116	0	1.94946	3.63019	1.33365	184.439	243.962	188.302	230.493	143.681	208.509	18.7108	0	0.746515	3.41843	0.814378	1.41714	0	0	1.80076	0	2.26307
Zosma1g00010	17.6913	45.0898	36.1476	28.5921	33.3978	21.3384	16.4678	36.1425	4.34543	50.6757	57.1457	62.7096	93.5542	65.8418	86.5958	157.248	159.618	123.291	92.2002	167.659	96.3404	320.167	289.673
Zosma1g00020	11.5674	29.2791	20.9551	28.5921	25.4113	52.0124	29.642	0	2.89695	19.6164	14.6946	26.6516	18.7108	45.8897	64.9468	164.085	236.984	196.982	111.336	261.004	207.087	487.732	587.266
Zosma1g00030	58.5175	124.143	110.538	133.213	63.1653	43.3437	51.0501	0	21.7271	34.3287	17.9601	15.6774	40.8236	266.692	61.2143	160.666	264.673	2352.45	287.038	3126.61	735.609	4340.71	2402.25
Zosma1g00050	120.437	96.6209	88.0115	81.2277	92.2068	70.0167	19.7613	18.0713	39.1089	53.9451	44.0838	37.6257	27.2158	46.5548	36.5793	39.312	40.7189	38.2627	36.5321	32.6255	65.7276	32.9144	54.3137
Zosma1g00060	82.3328	74.9544	86.4398	69.5309	53.7268	80.0191	2603.55	7513.13	469.306	836.967	344.507	1335.71	260.251	263.367	223.955	175.195	256.529	301.85	130.472	313.567	200.784	357.071	267.042
Zosma1g00070	1021.33	787.607	922.549	933.793	891.575	898.214	2158.92	4052.48	2014.83	2169.25	1683.35	2705.92	1411.82	1081.4	1003.32	696.506	929.206	1061.44	844.878	1156.39	1057.94	1083.18	1577.36
Zosma1g00080	0	0	0	0	0	0	0	0	0	1.6347	0	0	0	0	0	0	0	1.41714	20.8755	0	77.4325	0	0
Zosma1g00090	183.718	111.26	179.69	170.253	176.427	119.362	14.821	45.1782	27.521	27.7899	24.491	21.9484	18.7108	177.573	138.852	164.085	119.714	39.6798	31.3133	11.7814	54.9231	19.9481	16.973
Zosma1g00100	151.057	216.665	170.784	174.152	206.921	234.723	360.644	528.585	247.689	343.287	315.118	280.625	74.8434	170.923	165.726	228.18	115.642	143.131	118.295	84.2825	60.3253	125.673	41.8668
Zosma1g00130	238.833	231.305	229.458	161.806	377.54	417.433	95.513	94.8742	92.7025	70.2921	84.9022	67.4128	103.76	117.717	139.598	182.886	159.618	358.536	189.619	196.659	202.585	314.183	353.039
Zosma1g00140	849.185	939.273	921.501	827.872	452.322	1130.27	1230.14	763.511	656.16	881.104	747.792	793.276	426.947	2277.86	2148.47	3526.97	2971.67	5250.49	1191.06	4507.76	3036.97	6198.88	6939.7
Zosma1g00180	16.3305	18.7386	18.3357	13.6462	11.6166	16.6706	164.678	284.623	28.9695	14.7123	26.1237	28.2193	45.9266	7.98082	9.7047	13.6737	8.95816	45.3484	10.4378	40.7819	20.7087	34.9092	19.2361
Zosma1g00190	0	2.34233	0	0	0	0	1.64678	0	0	0	0	1.56774	22.1128	16.6267	2.98606	73.4963	8.14378	460.57	1.15975	496.632	36.0151	636.345	110.89
Zosma1g00200	146.974	264.097	204.836	150.109	267.908	290.069	16.4678	0	26.0726	17.9817	44.0838	9.40644	10.2059	58.526	75.3981	182.032	70.0365	384.044	607.129	644.353	1646.79	648.314	888.255
Zosma1g00210	308.918	454.997	379.288	358.701	289.689	422.101	55.9904	31.6247	114.43	147.123	150.212	73.6837	83.3483	160.947	212.01	311.077	204.409	208.319	156.566	150.44	145.861	180.531	78.0759
Zosma1g00220	160.583	126.486	154.02	113.069	199.66	158.704	411.694	320.765	462.064	240.301	395.122	205.374	122.471	210.162	212.757	352.099	248.385	337.279	231.37	311.755	356.55	397.965	553.32
Zosma1g00230	29.2588	9.3693	36.6714	22.0939	18.877	4.66778	219.021	94.8742	333.149	377.616	465.329	355.877	472.874	3.32534	5.22561	6.83687	16.2876	2.83427	2.89938	9.06264	0	5.98444	1.13153
Zosma1g00240	276.938	203.197	299.658	223.539	217.085	200.048	194.32	121.981	276.659	204.338	293.892	213.213	445.658	226.123	226.194	226.471	220.696	209.736	231.37	213.878	346.645	174.546	394.906
Zosma1g00250	141.531	113.017	91.6786	112.419	76.96	100.024	4421.59	8380.55	2508.76	3238.34	1410.68	4369.29	370.815	138.334	160.501	173.485	157.989	269.256	106.697	294.536	157.566	251.346	265.911
Zosma1g00260	24.4957	43.333	20.9551	17.5452	29.7676	53.346	515.441	302.694	134.708	120.968	140.415	275.922	74.8434	661.078	703.218	764.02	708.509	1201.73	131.632	1178.14	385.362	1308.6	839.599
Zosma1g00280	299.392	374.187	288.657	353.503	422.554	379.424	457.804	343.354	760.45	487.141	653.094	379.393	746.733	298.616	371.765	247.836	432.435	157.302	231.37	148.627	287.221	126.671	381.327
Zosma1g00290	4.76305	49.7744	7.33429	8.44768	10.8906	47.3446	97.1598	45.1782	14.4848	9.8082	8.16367	23.5161	5.10296	203.511	238.138	1265.67	626.257	2322.69	240.068	2522.13	995.818	2889.49	3591.49
Zosma1g00300	339.538	340.808	365.143	361.301	530.008	338.081	597.78	442.746	940.061	778.117	969.844	845.011	1865.98	557.327	524.054	262.365	334.709	313.187	518.988	425.038	579.843	359.066	709.472
Zosma1g00310	23.1348	56.8014	29.3372	37.6896	13.0687	52.0124	240.429	853.868	0	19.6164	0	481.296	1.70099	5.98562	27.6211	269.202	127.043	36.8456	4.639	9.06264	37.8159	9.97406	2.26307
Zosma1g00320	1431.64	1096.79	1105.38	1279.5	1094.87	1395.67	2369.71	2507.39	2420.4	2671.1	1913.56	2663.59	1852.37	1623.43	1840.91	2495.46	2821.82	1122.37	916.203	946.139	1304.65	1048.27	1653.17
Zosma1g00330	1.36087	4.68465	0	1.29964	0	0	126.802	103.91	39.1089	70.2921	8.16367	203.806	35.7207	10.6411	180.657	0	251.643	2.83427	0.579875	0	2.70113	0.997406	0
Zosma1g00340	457.253	442.114	450.535	416.536	556.871	472.779	360.644	609.905	415.713	362.904	414.714	302.574	314.682	561.983	728.599	1042.62	930.834	872.956	530.006	783.918	534.824	977.458	950.489
Zosma1g00350	1746	2186.56	1839.86	2289.97	4570.41	3876.26	279.952	40.6604	505.518	516.565	563.293	76.8192	392.928	1046.15	3056.23	10044.2	4122.38	45.3484	830.381	61.6259	1729.63	78.7951	349.644
Zosma1g00370	72.8067	117.116	58.1504	59.1337	60.2612	102.024	609.307	438.228	530.142	490.41	429.409	518.922	607.252	311.252	297.86	297.404	407.189	463.404	142.649	560.071	433.982	774.985	900.702
Zosma1g00380	29.9392	19.3242	39.2908	37.0398	37.754	19.3379	36.2291	18.0713	18.8302	14.7123	24.491	14.1097	13.6079	20.6171	24.635	29.9113	21.9882	62.354	40.5913	87.9076	45.0189	63.834	97.312
Zosma1g00390	52.3936	49.7744	59.7221	67.5814	52.2747	50.0119	37.8758	45.1782	37.6604	27.7899	35.9202	34.4903	129.275	51.8753	36.5793	53.8403	25.2457	45.3484	36.5321	58.9071	37.8159	50.8677	38.4722
Zosma1g00400	32.6609	0	17.8118	2.59929	0.726038	4.66778	382.052	194.266	140.502	384.155	99.5968	462.483	22.1128	0	0.746515	0.854608	0.814378	0	5.79875	0	2.70113	0	0
Zosma1g00410	102.746	60.3149	82.2488	48.0868	53.0008	52.0124	900.786	1432.15	719.893	1026.59	821.265	1227.54	1350.58	217.477	200.066	352.099	303.763	87.8625	51.029	115.095	81.034	126.671	73.5498
Zosma1g00420	242.916	293.376	275.036	322.961	289.689	298.738	237.136	185.231	325.907	232.127	271.034	225.754	284.065	235.434	207.531	217.07	175.906	123.291	291.677	118.721	180.076	93.7562	119.943
Zosma1g00430	40.1457	1.75674	61.2937	103.322	0.726038	0	21.4081	9.03564	65.1814	53.9451	66.9421	59.5741	256.849	175.578	133.626	2.56382	140.887	0	7.53838	0	6.30265	0	0
Zosma1g00440	0	0	0	0	0.726038	0.666826	0	0	1.44848	0	0	12.5419	10.2059	1104.68	1018.99	70.0779	1356.75	8.50282	11.0176	29.0004	30.6128	0.997406	81.4705
Zosma1g00450	0	0	0	0	0.726038	0	0	0	0	0	0	0	5.10296	0.665068	2.98606	0	4.07189	138.879	25.5145	282.754	78.3329	72.8107	505.796
Zosma1g00460	1169.67	710.31	1086	713.504	534.364	846.868	3382.48	7440.85	590.978	652.245	468.595	1028.44	741.63	714.284	768.164	1327.21	1154.79	2810.18	962.593	1417.4	703.195	2938.36	1105.51
Zosma1g00470	636.208	1339.22	790.008	1003.97	1427.39	1054.25	154.797	176.195	504.07	284.438	718.403	225.754	4822.29	1490.42	1365.38	67.514	175.091	38.2627	380.398	22.6566	18.9079	37.9014	16.973
Zosma1g00480	240.874	324.998	262.987	347.654	227.976	304.072	18.1145	22.5891	79.6662	68.6574	68.5748	21.9484	125.873	159.616	167.219	256.382	244.313	242.33	204.116	222.035	120.651	162.577	89.3912
Zosma1g00490	474.264	465.537	511.829	507.511	499.514	445.439	2058.47	2918.51	2636.23	3020.93	2447.47	3635.59	1010.39	1042.83	933.144	728.126	1072.54	1125.21	658.738	1553.34	847.256	1207.86	1821.77
Zosma1g00500	342.259	214.323	385.05	420.434	280.251	196.714	143.27	158.124	157.884	142.219	155.11	141.097	312.981	454.242	365.046	130.755	240.242	127.542	368.801	126.877	307.029	93.7562	136.916
Zosma1g00510	387.849	250.043	479.872	443.178	261.374	223.387	321.121	573.763	466.409	410.31	450.635	402.909	8142.62	111.066	115.71	99.9892	39.0902	65.1883	161.785	33.5318	45.0189	52.8625	12.4469
Zosma1g00530	1096.18	1369.09	876.972	1206.07	1831.79	1409	253.604	316.247	157.884	310.593	184.499	324.522	699.105	759.508	742.036	667.449	477.226	705.734	699.33	560.071	595.15	554.558	763.786
Zosma1g00540	78.2502	53.2879	112.11	91.6248	30.4936	17.3375	47.7565	22.5891	10.1393	17.9817	19.5928	15.6774	39.1227	103.086	65.6934	206.815	65.9646	1781.34	260.364	1840.62	1068.75	3429.08	1580.75
Zosma1g00550	462.697	385.898	475.681	400.94	352.128	364.087	286.539	316.247	230.308	259.917	280.83	235.161	625.963	309.257	371.018	658.048	533.418	796.431	351.984	627.134	381.76	733.094	462.798
Zosma1g00560	84.3741	82.567	62.3415	68.2312	66.7955	86.0205	1113.22	2439.62	1031.31	1188.43	891.473	1556.77	452.462	67.837	94.0609	139.301	126.229	109.12	75.3838	94.2514	90.9382	86.7743	107.496
Zosma1g00570	752.563	780.58	775.863	849.966	1072.36	790.855	372.171	94.8742	233.205	299.15	303.689	271.219	420.143	1232.37	1143.66	737.527	985.398	731.243	735.282	913.514	749.114	929.583	681.184
Zosma1g00580	29.9392	42.1619	38.767	63.0327	54.4529	48.6783	466.038	664.119	194.096	420.118	257.972	333.928	210.922	29.9281	34.3397	19.656	12.2157	2.83427	30.7334	4.53132	3.60151	6.98184	0
Zosma1g00590	11.5674	77.8823	10.4776	6.49821	29.0415	66.0157	103.747	13.5535	0	13.0776	0	7.8387	3.40197	42.5644	24.635	544.385	247.571	221.073	48.7095	136.846	77.4325	248.354	139.179
Zosma1g00620	11.5674	4.68465	6.28653	2.59929	2.17811	1.33365	0	0	0	0	1.63273	1.56774	8.50493	119.047	104.512	0	0.814378	0	4.639	0	0	0	0
Zosma1g00630	110.911	108.333	130.446	199.495	93.6589	92.6887	69.1646	85.8385	137.605	81.735	124.088	67.4128	122.471	536.71	551.675	142.72	416.962	148.799	260.364	183.972	180.976	143.626	204.808
Zosma1g00650	7.4848	205.539	7.33429	24.0434	33.3978	125.363	67.5178	9.03564	2.89695	26.1552	9.7964	18.8129	52.7305	298.616	897.312	8058.1	3461.11	2142.71	550.302	4651.85	2136.6	5412.92	12420.9
Zosma1g00660	33.3414	246.53	20.9551	74.0796	45.7404	331.412	225.608	0	2.89695	22.8858	3.26547	32.9225	25.5148	510.773	1122.76	12139.7	3116.63	7770.16	1290.22	9678.9	5196.98	16819.3	21568.2
Zosma1g00670	583.814	560.401	651.704	607.583	403.677	517.457	470.978	496.96	405.573	469.159	442.471	591.038	227.932	538.705	547.196	1380.19	1021.23	644.797	433.747	658.854	884.171	716.138	1251.48
Zosma1g00680	617.836	469.051	685.232	675.814	495.158	444.106	941.956	700.262	1139.95	1052.75	1085.77	1061.36	855.596	1203.11	1013.77	869.136	1096.15	562.603	572.917	648.885	643.77	628.366	758.128
Zosma1g00690	330.692	514.141	179.166	174.152	275.168	447.44	67.5178	162.641	50.6967	160.201	14.6946	86.2257	27.2158	22.6123	22.3955	23.929	22.8026	3702.98	412.291	4502.32	1493.73	4298.82	3402.52
Zosma1g00700	42.1871	43.333	35.0998	119.567	39.2061	30.674	6.5871	18.0713	1.44848	17.9817	3.26547	3.13548	8.50493	18.6219	18.6629	1.70922	2.44313	8.50282	2.89938	10.8752	1.80076	8.97666	2.26307
Zosma1g00710	300.072	282.836	264.558	294.369	179.331	334.08	51.0501	45.1782	98.4964	125.872	146.946	112.877	166.697	87.124	85.1028	338.425	164.504	1295.26	341.547	863.669	362.852	839.816	667.605
Zosma1g00720	1693.61	2330.61	1807.38	2081.38	2614.46	1479.69	2060.12	1585.75	3615.4	3140.26	3815.7	4236.03	2544.67	12370.9	13912.8	3339.81	17228.2	457.735	1400.4	781.199	3502.47	359.066	915.412
Zosma1g00730	0.680436	1.17116	6.81041	44.8377	3.63019	2.00048	19.7613	18.0713	5.7939	11.4429	11.4291	14.1097	18.7108	32.5884	17.1699	15.3829	19.5451	1.41714	5.21888	14.5002	14.406	2.99222	97.312
Zosma1g00740	73.4871	128.242	95.8696	88.3757	194.578	109.359	321.121	515.031	224.514	318.767	222.052	304.141	125.873	98.4301	93.3144	45.2942	35.8326	35.4284	112.496	22.6566	43.2181	29.9222	22.6307
Zosma1g00750	49.6719	0.585581	0.523878	0.649821	3.63019	1.33365	3339.66	5800.88	3660.3	3944.53	2736.46	5211.17	1410.12	33.2534	32.8467	3.41843	3.25751	0	2.3195	1.81253	4.50189	5.98444	0
Zosma1g00760	2377.44	2563.09	2297.73	2229.54	2963.69	2681.31	2078.23	2660.99	2166.92	2123.48	2008.26	2442.54	2298.03	3125.82	3015.18	3038.13	3554.76	3694.48	1822.55	3731.09	2408.51	3661.48	2900.12
Zosma1g00780	29.9392	45.6754	33.0043	42.2384	39.2061	43.3437	36.2291	67.7673	43.4543	32.694	39.1856	28.2193	11.9069	16.6267	25.3815	29.0567	27.6889	42.5141	30.7334	54.3758	34.2144	39.8962	44.1299
Zosma1g00790	49.6719	19.3242	15.1925	17.5452	15.2468	27.3398	446.276	203.302	98.4964	81.735	112.659	87.7934	5.10296	230.114	353.848	505.073	423.477	245.165	28.4139	114.189	71.1299	318.173	141.442
Zosma1g00810	275.577	157.521	286.561	216.391	191.674	178.709	403.46	338.836	263.623	240.301	331.445	255.542	437.153	651.102	608.41	545.24	707.695	491.747	358.363	485.757	656.375	593.457	870.15
Zosma1g00830	283.742	409.907	366.714	538.052	374.636	441.438	93.8662	49.696	89.8055	75.1962	62.0439	95.6321	76.5443	268.023	309.804	561.478	402.303	184.228	227.311	272.785	455.591	260.323	385.853
Zosma1g00850	447.727	28.1079	568.931	4472.07	134.317	50.0119	41.1694	13.5535	23.1756	11.4429	39.1856	23.5161	56.1325	2059.05	1351.19	3849.16	392.53	5.66855	457.522	5.43758	2223.93	0.997406	29.4199
Zosma1g00860	212.296	187.386	221.6	250.831	160.454	186.044	204.2	361.425	460.615	343.287	476.758	427.993	845.39	166.267	161.247	158.957	154.732	114.788	211.075	78.8449	153.064	101.735	90.5228
Zosma1g00870	42.1871	42.1619	41.3863	42.2384	66.0695	46.6778	18.1145	31.6247	21.7271	26.1552	14.6946	20.3806	20.4118	29.263	32.1002	63.241	47.2339	29.7599	22.0353	21.7503	18.0076	16.9559	15.8415
Zosma1g00880	55.7958	53.2879	83.2966	75.3793	111.81	69.3499	19.7613	13.5535	31.8665	27.7899	27.7565	20.3806	34.0197	33.9185	44.7909	154.684	85.5097	49.5998	44.0705	32.6255	27.0113	27.9274	20.3676
Zosma1g00890	82.3328	125.9	107.919	129.964	128.509	128.697	8.23388	4.51782	21.7271	9.8082	26.1237	6.27096	64.6374	61.8514	44.0444	0	7.3294	1.41714	44.0705	0.906264	4.50189	0.997406	2.26307
Zosma1g00900	27.8979	34.5493	21.479	55.8846	39.2061	33.3413	0	0	1.44848	1.6347	3.26547	1.56774	6.80394	5.98562	2.98606	0.854608	1.62876	29.7599	169.324	99.689	271.914	31.917	246.675
Zosma1g00910	216.379	449.727	251.985	591.337	374.636	254.727	3.29355	4.51782	5.7939	21.2511	4.8982	0	5.10296	19.287	20.1559	1.70922	21.1738	7.08569	69.585	6.34385	9.00378	3.98962	0
