tracking_id	root_0	root_1	root_2	root_3
Zosma85g00440	256.051	220.969	170.067	227.212
Zosma85g00510	75.8178	50.0165	7.69147	8.95816
Zosma85g00520	1653.36	1584.85	1419.5	1561.98
Zosma85g00530	502.127	568.845	1046.04	940.607
Zosma85g00550	1130.62	1012.27	675.14	816.007
Zosma85g00560	88.4541	115.71	111.954	98.5398
Zosma85g00580	650.437	633.792	523.875	521.202
Zosma85g00610	619.844	600.945	478.581	687.335
Zosma85g00630	796.087	809.223	1114.41	967.481
Zosma85g00640	948.388	936.13	129.9	846.139
Zosma85g00650	150.971	143.331	131.61	117.27
Zosma85g00680	2704.17	1701.31	3392.79	2491.18
Zosma85g00700	3699.11	2703.13	134.173	3326.74
Zosma85g00720	499.466	476.277	158.957	176.72
Zosma85g00740	209.497	141.838	162.376	144.145
Zosma85g00750	147.645	122.429	86.3154	107.498
Zosma85g00760	38.574	10.4512	4.27304	13.0301
Zosma85g00770	61.8514	56.7352	32.4751	61.8927
Zosma85g00780	1755.78	1926.76	1965.6	2272.93
Zosma85g00810	38.574	47.777	45.2942	18.7307
Zosma85g00820	773.475	802.504	935.796	989.47
Zosma85g00830	220.138	307.564	934.941	302.949
Zosma85g00840	66.5068	83.6097	123.064	85.5097
Zosma85g00850	93.1096	71.6655	25.6382	35.8326
Zosma85g00860	27.2678	29.1141	6.83687	5.70065
Zosma85g00870	155.626	101.526	170.922	181.606
Zosma85g00890	490.821	535.998	883.665	989.47
Zosma85g00910	434.29	397.893	281.166	247.571
Zosma85g00920	79.1431	121.682	23.929	99.3541
Zosma85g00930	246.075	238.885	352.099	210.11
Zosma85g00940	1279.59	1269.82	1300.71	1182.48
Zosma85g00980	689.676	619.608	513.619	532.603
Zosma85g00990	305.931	284.422	245.273	276.889
Zosma85g01000	509.442	388.935	73.4963	134.372
Zosma85g01010	511.438	456.867	1177.65	674.305
Zosma85g01020	262.702	259.787	202.542	306.206
Zosma85g01030	63.1815	61.2143	1.70922	0
Zosma85g01050	1464.48	1195.92	867.427	1287.53
Zosma85g01060	147.645	150.05	180.322	129.486
Zosma85g01070	795.422	856.253	1477.62	1110
Zosma85g01080	631.815	362.06	1.70922	94.4679
Zosma85g01090	27.9329	30.6071	0.854608	4.07189
Zosma85g01100	289.305	305.325	411.067	384.387
Zosma85g01110	178.903	125.415	81.1878	57.8209
Zosma85g01130	914.469	916.721	1599.83	1488.68
Zosma85g01140	190.875	532.266	1381.9	1004.94
Zosma85g01150	2054.4	1541.55	2109.17	2000.93
Zosma85g01160	222.133	198.573	238.436	246.757
Zosma85g01180	628.49	540.477	365.772	447.908
Zosma85g01190	47.8849	51.5096	152.975	88.7672
Zosma85g01200	563.313	511.363	17.9468	21.1738
Zosma85g01210	5.98562	2.98606	47.8581	9.77254
Zosma85g01220	25.9377	43.2979	7.69147	19.5451
Zosma85g01230	287.975	220.222	220.489	316.793
Zosma85g01240	432.295	450.895	314.496	204.409
Zosma85g01250	730.91	734.571	1269.09	1031.82
Zosma85g01260	166.932	154.529	234.163	127.043
Zosma85g01280	318.568	449.402	318.769	339.596
Zosma86g00010	148.31	156.768	2007.47	952.823
Zosma86g00030	1.33014	0.746515	0	51.3058
Zosma86g00070	1316.84	1360.9	2314.28	2073.41
Zosma86g00080	54.5356	14.9303	27.3475	17.1019
Zosma86g00100	199.521	160.501	162.376	114.013
Zosma86g00110	113.727	147.81	14.5283	49.6771
Zosma86g00120	17.9568	34.3397	56.4041	51.3058
Zosma86g00130	109.736	131.387	7.69147	4.07189
Zosma86g00150	343.175	353.848	534.13	517.945
Zosma86g00160	244.08	194.094	266.638	233.727
Zosma86g00170	41.8993	35.0862	14.5283	17.1019
Zosma86g00180	70.4973	90.3284	35.0389	92.0247
Zosma86g00190	730.245	727.106	6028.41	3649.23
Zosma86g00200	170.923	194.841	195.705	183.235
Zosma86g00210	147.645	175.431	273.475	188.936
Zosma86g00230	60.5212	42.5514	77.7693	59.4496
Zosma86g00240	17.2918	5.22561	21.3652	36.647
Zosma86g00250	606.542	624.087	752.055	481.298
Zosma86g00260	222.133	182.15	35.8935	19.5451
Zosma86g00270	81.1384	73.905	45.2942	23.617
Zosma86g00290	44.5596	48.5235	116.227	57.0065
Zosma86g00300	5345.16	4556.73	998.182	1517.19
Zosma86g00340	131.684	197.827	67.514	174.277
Zosma86g00350	79.1431	147.064	84.6062	79.8091
Zosma86g00360	123.703	115.71	80.3332	93.6535
Zosma86g00370	138.999	129.147	276.893	182.421
Zosma86g00380	442.271	197.08	213.652	324.937
Zosma86g00390	822.025	814.448	746.073	842.881
Zosma86g00420	318.568	408.344	396.538	522.831
Zosma86g00430	466.878	423.274	111.099	168.576
Zosma86g00450	359.802	329.96	159.812	175.091
Zosma86g00470	224.128	183.643	37.6028	197.08
Zosma86g00480	599.892	995.852	839.225	767.959
Zosma86g00510	907.153	1008.54	615.318	1269.62
Zosma86g00520	296.621	248.59	182.886	210.11
Zosma86g00540	351.156	381.469	176.049	530.16
Zosma86g00550	7285.83	7889.18	19141.5	12660.3
Zosma86g00560	176.908	160.501	162.376	218.253
Zosma86g00580	174.248	192.601	368.336	226.397
Zosma86g00590	17216.6	12680.3	1202.43	11175.7
Zosma86g00600	271.348	261.28	429.868	425.105
Zosma86g00610	242.75	235.899	16.2376	227.212
Zosma87g00020	1520.35	1374.33	1254.56	1114.88
Zosma87g00030	165.602	182.15	381.155	298.062
Zosma87g00040	83.1336	135.119	186.305	157.989
Zosma87g00050	57.861	68.6794	187.159	74.1084
Zosma87g00060	226.123	237.392	397.393	321.679
Zosma87g00070	131.018	129.147	121.354	62.7071
Zosma87g00080	87.124	109.738	52.1311	43.9764
Zosma87g00110	427.639	418.795	369.191	335.524
Zosma87g00130	351.156	233.659	11.9645	53.749
Zosma87g00140	10.6411	2.98606	35.0389	57.0065
Zosma87g00150	1279.59	1193.68	628.137	1367.34
Zosma87g00160	150.305	160.501	164.939	263.859
Zosma87g00170	844.637	936.13	1395.58	1205.28
Zosma87g00180	168.927	186.629	476.017	371.356
Zosma87g00190	3842.1	3223.45	221.344	4128.9
Zosma87g00200	119.047	126.161	4.27304	171.834
Zosma87g00210	2276.53	2257.46	771.711	2202.89
Zosma87g00220	242.75	265.013	360.645	334.709
Zosma87g00260	466.213	466.572	419.613	375.428
Zosma87g00270	98.4301	126.908	120.5	144.145
Zosma87g00280	223.463	255.308	267.492	271.188
Zosma87g00300	3401.16	2826.31	398.247	609.155
Zosma87g00310	145.65	129.147	186.305	149.846
Zosma87g00320	41.2342	64.2003	103.408	81.4378
Zosma87g00330	70.4973	54.4956	0	26.0601
Zosma87g00340	356.477	339.665	100.844	127.043
Zosma87g00380	119.047	88.8353	522.166	95.2823
Zosma87g00390	201.516	287.408	382.864	552.148
Zosma87g00400	22.6123	31.3536	58.1134	44.7908
Zosma87g00460	1673.31	3149.55	13348.1	15076.6
Zosma87g00470	775.47	2903.95	175.195	2351.92
Zosma87g00490	301.276	1227.27	61.5318	884.415
Zosma87g00500	188.879	192.601	199.978	236.17
Zosma87g00510	116.387	112.724	65.8048	72.4797
Zosma87g00520	11.9712	33.5932	5.12765	18.7307
Zosma87g00530	277.999	328.467	461.488	420.219
Zosma87g00560	486.83	447.909	771.711	391.716
Zosma87g00570	14.6315	16.4233	138.447	42.3477
Zosma87g00590	1085.39	928.665	345.262	1877.14
Zosma87g00600	3181.69	2679.24	1163.98	838.81
Zosma87g00610	69.8322	67.9329	88.0246	57.8209
Zosma87g00620	151.636	123.175	94.8615	71.6653
Zosma87g00630	210.827	227.687	219.634	269.559
Zosma87g00640	75.1527	38.0723	48.7127	42.3477
Zosma87g00670	43.2295	28.3676	16.2376	8.14378
Zosma87g00680	198.19	203.799	283.73	270.374
Zosma87g00690	1125.3	1147.39	419.613	1351.05
Zosma87g00710	68.5021	77.6376	62.3864	21.9882
Zosma87g00740	253.391	221.715	135.883	74.1084
Zosma87g00750	317.903	259.041	240.999	267.116
Zosma87g00760	29.9281	35.0862	193.996	32.5751
Zosma87g00780	274.008	276.957	188.868	315.979
Zosma87g00790	41.8993	45.5374	46.1488	70.0365
Zosma87g00820	226.788	212.757	94.8615	97.7254
Zosma87g00830	188.214	123.922	215.361	175.906
Zosma87g00840	176.908	104.512	194.851	268.745
Zosma87g00860	1606.14	1843.15	101.698	1527.77
Zosma87g00870	1213.75	1422.11	101.698	1313.59
Zosma87g00900	84.4637	123.922	188.014	156.361
Zosma87g00910	756.183	643.496	632.41	643.359
Zosma87g00920	52.5404	50.763	177.758	96.0966
Zosma87g00930	55.8658	46.284	85.4608	46.4196
Zosma87g00950	31.9233	20.9024	1389.59	254.9
Zosma87g00970	534.05	531.519	734.963	584.724
Zosma87g00980	369.113	385.948	717.871	465.824
Zosma87g00990	67.837	62.7073	181.177	74.9228
Zosma87g01000	238.095	293.381	2836.44	272.002
Zosma87g01020	19.287	13.4373	45.2942	22.8026
Zosma87g01050	70.4973	94.8075	11.1099	167.762
Zosma87g01070	75.8178	87.3423	0	2.44313
Zosma87g01090	42.5644	60.4678	76.9147	59.4496
Zosma88g00010	127.028	126.161	64.9502	100.169
Zosma88g00020	288.64	266.506	246.127	219.882
Zosma88g00030	21.9473	23.142	101.698	48.0483
Zosma88g00060	396.381	338.918	393.974	705.252
Zosma88g00070	50.5452	60.4678	110.244	63.5215
Zosma88g00080	42.5644	39.5653	68.3687	46.4196
Zosma88g00090	248.736	312.043	390.556	408.003
Zosma88g00100	220.138	174.685	6.83687	324.937
Zosma88g00110	1174.51	1273.56	1998.93	2505.03
Zosma88g00130	347.166	434.472	42.7304	230.469
Zosma88g00150	122.373	151.543	94.8615	171.834
Zosma88g00170	83.1336	69.4259	29.9113	22.8026
Zosma88g00180	646.447	664.399	890.502	769.587
Zosma88g00190	367.783	374.004	238.436	276.889
Zosma88g00200	73.1575	88.0888	148.702	109.941
Zosma88g00210	158.951	135.119	496.527	267.116
Zosma88g00230	878.555	772.643	937.505	1009.83
Zosma88g00240	256.716	293.381	576.86	381.129
Zosma88g00260	1169.86	1083.94	674.286	1910.53
Zosma88g00270	19.9521	20.1559	11.1099	99.3541
Zosma88g00280	865.919	836.844	891.356	983.769
Zosma88g00290	1131.95	1479.59	2154.47	2018.84
Zosma88g00300	826.68	809.223	52.1311	527.717
Zosma88g00310	298.616	315.03	529.002	400.674
Zosma88g00320	244.08	297.113	485.417	285.847
Zosma88g00340	73.1575	85.8493	830.679	287.476
Zosma88g00350	203.511	220.969	126.482	161.247
Zosma88g00360	3117.18	3772.14	9193.02	6318.76
Zosma88g00370	192.205	213.503	225.617	268.745
Zosma88g00380	76.4829	84.3562	92.2977	53.749
Zosma88g00390	839.316	785.334	602.499	916.176
Zosma88g00400	215.482	238.885	237.581	282.589
Zosma88g00430	475.524	406.851	269.202	297.248
Zosma88g00450	93.1096	61.9608	43.585	68.4078
Zosma88g00460	88.4541	84.3562	108.535	81.4378
Zosma88g00470	45.2247	35.8327	0.854608	1.62876
Zosma88g00480	107.741	147.81	89.7339	104.24
Zosma88g00490	963.684	958.526	892.211	1062.76
Zosma88g00520	667.729	586.761	573.442	472.339
Zosma88g00530	44.5596	49.27	98.2799	43.162
Zosma88g00540	32.5884	109.738	2457.85	685.706
Zosma88g00550	234.769	228.434	148.702	154.732
Zosma88g00560	95.1048	176.924	831.534	576.58
Zosma88g00570	1155.89	1207.86	1583.59	1324.18
Zosma88g00580	265.362	288.155	347.826	558.663
Zosma88g00590	3057.32	2367.95	1395.58	2351.92
Zosma88g00600	1344.77	1661.74	3138.12	2452.09
Zosma88g00630	125.698	176.924	182.032	184.049
Zosma88g00640	157.621	137.359	481.999	432.435
Zosma88g00650	91.1144	103.766	123.064	118.899
Zosma88g00660	1991.21	2073.82	1202.43	3349.54
Zosma88g00670	133.679	123.175	53.8403	88.7672
Zosma88g00680	698.322	1013.77	89.7339	619.742
Zosma88g00690	482.84	444.177	199.978	228.026
Zosma88g00700	281.324	230.673	166.649	156.361
Zosma88g00710	1841.57	1544.54	6461.69	7550.1
Zosma88g00720	620.509	551.675	166.649	179.163
Zosma88g00730	891.192	715.908	79.4786	576.58
Zosma88g00740	168.262	164.98	347.826	239.427
Zosma88g00750	218.142	214.25	279.457	241.87
Zosma88g00760	272.013	220.969	172.631	196.265
Zosma88g00770	254.056	241.871	299.113	298.062
Zosma89g00010	2205.37	1828.96	1394.72	2104.35
Zosma89g00020	182.894	120.936	5.98226	36.647
Zosma89g00030	19.287	72.412	3.41843	62.7071
Zosma89g00040	2341.71	2220.88	91.4431	2235.47
Zosma89g00070	182.894	175.431	118.791	176.72
Zosma89g00080	238.095	226.194	119.645	105.055
Zosma89g00090	393.055	397.146	966.562	745.97
Zosma89g00100	510.773	477.77	62.3864	57.8209
Zosma89g00110	325.218	276.957	22.2198	92.0247
Zosma89g00120	413.673	475.53	309.368	479.669
Zosma89g00130	707.633	761.446	664.031	712.581
Zosma89g00140	164.272	175.431	291.421	212.553
Zosma89g00150	259.377	261.28	197.414	135.187
Zosma89g00160	4520.47	3828.88	3039.84	7757.77
Zosma89g00170	542.031	523.307	78.6239	343.668
Zosma89g00180	474.194	424.021	13.6737	169.391
Zosma89g00210	231.444	237.392	138.447	138.444
Zosma89g00220	601.222	528.533	335.006	474.783
Zosma89g00230	35.2486	40.3118	5.12765	0
Zosma89g00240	884.541	824.9	1410.1	1143.39
Zosma89g00260	43.8945	76.1446	125.627	108.312
Zosma89g00270	91.1144	117.949	205.106	133.558
Zosma89g00280	276.668	265.013	150.411	141.702
Zosma89g00300	120.377	134.373	99.9892	95.2823
Zosma89g00310	1528.33	1255.64	629.846	916.176
Zosma89g00320	71.1623	69.4259	34.1843	57.8209
Zosma89g00340	103.086	118.696	35.8935	74.1084
Zosma89g00360	4.65548	7.46515	42.7304	4.88627
Zosma89g00380	303.936	206.038	107.681	197.894
Zosma89g00400	796.752	808.476	1157.14	1338.02
Zosma89g00430	367.783	464.333	632.41	435.692
Zosma89g00460	192.87	409.09	238.436	462.567
Zosma89g00470	492.151	521.068	1287.89	522.016
Zosma89g00480	382.414	480.009	940.924	482.926
Zosma89g00490	37.9089	49.27	70.0779	70.0365
Zosma89g00500	133.679	104.512	97.4253	109.127
Zosma89g00510	181.564	122.429	109.39	118.085
Zosma89g00520	283.984	242.618	313.641	271.188
Zosma89g00530	196.195	199.32	0	13.8444
Zosma89g00540	541.366	482.995	264.074	361.584
Zosma89g00570	141.66	129.147	30.7659	50.4915
Zosma89g00580	780.79	886.86	1093.04	881.157
Zosma89g00590	777.465	812.955	935.796	1050.55
Zosma89g00600	28.5979	31.3536	142.72	118.085
Zosma89g00610	75.1527	44.0444	81.1878	61.8927
Zosma89g00660	1546.95	1530.36	387.137	1601.88
Zosma89g00680	316.573	321.748	285.439	485.369
Zosma89g00690	467.543	239.631	629.846	634.401
Zosma89g00700	634.475	322.495	238.436	1016.34
Zosma89g00710	661.078	315.776	400.811	852.654
Zosma89g00720	79.1431	43.2979	0.854608	2.44313
Zosma89g00730	55.2007	50.0165	5.12765	7.3294
Zosma89g00740	1669.32	1195.17	3699.6	5193.29
Zosma89g00760	199.521	170.206	152.12	186.493
Zosma89g00770	200.186	162.74	106.826	175.906
Zosma89g00830	188.879	113.47	58.968	140.073
Zosma89g00840	1803.67	1464.66	534.13	1441.45
Zosma89g00850	85.1288	64.2003	108.535	89.5816
Zosma89g00860	476.854	434.472	650.357	536.675
Zosma89g00870	148.975	135.866	183.741	170.205
Zosma89g00890	2467.4	2185.05	2121.14	2869.87
Zosma89g00910	180.899	297.86	1395.58	650.688
Zosma89g00920	1187.15	1357.17	1957.91	2024.54
Zosma89g00930	220.138	220.222	364.918	237.798
Zosma89g00950	120.377	127.654	21.3652	45.6052
Zosma89g00990	1299.54	1107.83	732.399	1161.3
Zosma89g01000	47.2199	41.8049	17.9468	10.5869
Zosma89g01010	111.066	116.456	224.762	139.259
Zosma89g01020	116.387	114.217	47.0034	74.9228
Zosma89g01030	176.908	145.571	11.1099	10.5869
Zosma89g01050	276.003	457.614	468.325	351.811
Zosma89g01060	254.056	306.071	493.964	334.709
Zosma89g01070	519.418	528.533	510.201	547.262
Zosma89g01080	166.932	195.587	167.503	100.169
Zosma89g01090	69.8322	73.905	280.311	117.27
Zosma89g01100	328.544	335.932	411.921	454.423
Zosma89g01110	29.263	35.0862	215.361	83.0666
Zosma89g01120	17.2918	11.9442	0	39.9045
Zosma89g01130	182.894	141.838	48.7127	70.8509
Zosma89g01140	138.334	164.233	279.457	235.355
Zosma89g01170	3.32534	23.8885	1652.81	131.929
Zosma89g01180	655.092	386.695	528.148	336.338
Zosma89g01190	1045.49	1252.65	969.98	880.343
Zosma89g01200	23.2774	29.1141	0.854608	23.617
Zosma89g01220	58.526	78.3841	500.8	175.906
Zosma89g01230	1886.13	1741.62	223.907	1429.23
Zosma89g01250	192.87	188.122	280.311	404.746
Zosma89g01260	43.2295	30.6071	913.576	108.312
Zosma89g01270	0	2.98606	43.585	8.95816
Zosma89g01280	845.302	870.437	1025.53	1196.32
Zosma89g01290	173.583	217.236	365.772	365.656
Zosma89g01300	111.732	178.417	458.07	224.768
Zosma89g01310	356.477	407.597	136.737	443.836
Zosma8g00010	135.674	106.752	74.3509	100.169
Zosma8g00030	182.894	133.626	58.1134	26.0601
Zosma8g00050	134.344	143.331	279.457	157.989
Zosma8g00070	133.679	101.526	92.2977	74.9228
Zosma8g00080	359.802	273.971	429.013	263.044
Zosma8g00110	898.507	794.292	1032.37	973.996
Zosma8g00120	26.6027	42.5514	125.627	66.779
Zosma8g00140	1069.43	1368.36	693.942	1172.7
Zosma8g00150	51.8753	66.4399	112.808	95.2823
Zosma8g00200	121.708	132.88	205.106	177.534
Zosma8g00220	557.992	538.238	791.367	760.629
Zosma8g00230	950.383	982.414	1278.49	978.068
Zosma8g00250	1082.73	971.217	975.962	867.313
Zosma8g00260	94.4397	82.1167	10.2553	3.25751
Zosma8g00280	23.2774	31.3536	59.8226	49.6771
Zosma8g00290	33.2534	25.3815	12.8191	5.70065
Zosma8g00300	502.792	380.723	21.3652	201.151
Zosma8g00310	649.772	612.889	1439.16	1001.69
Zosma8g00340	531.39	384.455	489.69	492.699
Zosma8g00350	1393.32	1297.44	1500.69	1360.83
Zosma8g00360	264.697	256.055	408.503	288.29
Zosma8g00370	509.442	552.421	699.924	702.808
Zosma8g00400	227.453	247.097	0.854608	0.814378
Zosma8g00410	332.534	335.932	534.13	340.41
Zosma8g00420	459.562	466.572	654.63	508.172
Zosma8g00430	395.716	403.118	302.531	403.117
Zosma8g00440	254.721	244.111	48.7127	82.2522
Zosma8g00450	38.574	29.8606	7.69147	16.2876
Zosma8g00460	33.9185	82.1167	42.7304	90.396
Zosma8g00470	171.588	335.932	44.4396	184.864
Zosma8g00480	301.276	448.656	100.844	266.302
Zosma8g00490	6193.78	10871.5	5115.68	13188.9
Zosma8g00500	69.8322	53.0026	0.854608	3.25751
Zosma8g00510	37.2438	38.8188	3.41843	0
Zosma8g00520	216.147	232.166	3.41843	13.0301
Zosma8g00550	71.8274	79.8772	38.4574	112.384
Zosma8g00570	156.956	164.233	205.106	221.511
Zosma8g00580	259.377	236.645	333.297	285.032
Zosma8g00590	147.645	135.866	170.922	126.229
Zosma8g00600	324.553	268.746	341.843	324.123
Zosma8g00610	1079.41	942.102	826.406	1125.47
Zosma8g00620	47.2199	68.6794	269.202	306.206
Zosma8g00630	416.998	379.976	524.729	454.423
Zosma8g00640	264.032	184.389	93.1523	235.355
Zosma8g00660	502.792	524.8	2207.45	1383.63
Zosma8g00670	152.301	158.261	195.705	129.486
Zosma8g00680	66.5068	75.3981	224.762	182.421
Zosma8g00690	186.219	174.685	133.319	200.337
Zosma8g00700	643.121	751.741	329.879	792.39
Zosma8g00710	621.839	656.187	252.109	666.161
Zosma8g00730	59.1911	57.4817	11.1099	28.5032
Zosma8g00740	22.6123	31.3536	937.505	90.396
Zosma8g00780	331.869	365.046	358.935	281.775
Zosma8g00790	220.138	214.25	314.496	190.565
Zosma8g00800	13.3014	11.1977	38.4574	26.8745
Zosma8g00810	369.778	339.665	427.304	346.111
Zosma8g00820	693.001	606.917	725.562	563.55
Zosma8g00830	104.416	124.668	191.432	143.331
Zosma8g00850	81.8034	76.1446	105.971	52.1202
Zosma8g00860	130.353	159.754	309.368	274.445
Zosma8g00900	1346.76	1053.33	442.687	960.152
Zosma8g00910	141.66	108.245	35.8935	65.9646
Zosma8g00920	193.535	166.473	105.117	96.911
Zosma8g00930	422.318	402.372	571.733	506.543
Zosma8g00940	172.918	123.922	45.2942	52.1202
Zosma8g00950	1608.14	1270.57	1667.34	1846.2
Zosma8g00960	649.107	717.401	1077.66	975.625
Zosma8g00980	344.505	358.327	423.031	355.069
Zosma8g01000	444.931	401.625	58.1134	562.735
Zosma8g01010	261.372	262.773	123.064	161.247
Zosma8g01020	635.805	628.566	1503.26	328.194
Zosma8g01030	349.161	369.525	472.598	460.124
Zosma8g01070	684.355	786.827	1234.05	991.098
Zosma8g01080	156.956	106.005	53.8403	36.647
Zosma8g01090	48.55	44.7909	203.397	181.606
Zosma8g01120	127.693	123.175	288.858	230.469
Zosma8g01130	174.248	151.543	3.41843	76.5516
Zosma8g01150	480.845	436.712	62.3864	139.259
Zosma8g01160	248.071	194.841	64.9502	30.132
Zosma8g01170	115.057	114.963	146.993	135.187
Zosma8g01200	2996.8	1565.44	1153.72	2671.16
Zosma8g01210	481.51	309.057	116.227	286.661
Zosma8g01220	355.812	153.782	210.234	208.481
Zosma8g01320	435.62	341.158	122.209	246.757
Zosma8g01330	126.363	106.005	143.574	100.169
Zosma8g01340	206.836	228.434	196.56	178.349
Zosma8g01350	494.811	556.901	952.033	747.599
Zosma8g01360	475.524	512.856	638.392	539.118
Zosma8g01370	121.708	191.854	1164.83	1086.38
Zosma8g01380	131.684	118.696	222.198	166.133
Zosma8g01390	432.295	448.656	385.428	399.045
Zosma8g01400	1266.96	1404.94	5006.29	3923.67
Zosma8g01410	252.061	350.862	18.8014	460.938
Zosma8g01420	369.778	265.013	30.7659	288.29
Zosma8g01430	510.108	445.67	600.79	559.478
Zosma8g01440	47.8849	41.8049	70.9325	29.3176
Zosma8g01450	5856.59	6591.73	12720.8	7472.73
Zosma8g01470	477.519	465.826	100.844	334.709
Zosma8g01510	279.994	250.829	23.0744	93.6535
Zosma8g01520	617.184	559.887	511.91	579.023
Zosma8g01530	755.518	803.251	1288.75	1291.6
Zosma8g01550	18.6219	26.128	0	7.3294
Zosma8g01560	690.341	696.499	4.27304	1141.76
Zosma8g01570	140.995	170.206	217.925	223.14
Zosma8g01580	182.894	173.192	480.29	257.344
Zosma8g01590	7.31575	10.4512	112.808	125.414
Zosma8g01630	109.071	96.3005	185.45	113.199
Zosma8g01640	78.4781	94.8075	71.7871	112.384
Zosma8g01650	766.824	527.04	193.996	329.009
Zosma8g01660	158.951	247.097	158.957	269.559
Zosma8g01670	73.1575	79.1306	72.6417	118.085
Zosma8g01680	59.1911	74.6515	163.23	122.971
Zosma8g01690	1787.7	1581.87	3174.87	1952.06
Zosma8g01700	370.443	333.692	333.297	186.493
Zosma8g01710	145.65	179.91	326.46	226.397
Zosma8g01720	186.219	161.994	170.067	198.708
Zosma8g01730	17.9568	27.6211	41.8758	60.264
Zosma8g01740	583.93	501.658	59.8226	87.9528
Zosma8g01750	633.81	482.995	196.56	414.519
Zosma8g01760	11.3062	16.4233	46.1488	27.6889
Zosma8g01780	106.411	117.203	178.613	177.534
Zosma8g01790	88.4541	82.8632	97.4253	57.8209
Zosma8g01810	59.8562	68.6794	150.411	65.9646
Zosma8g01820	814.044	888.353	1866.46	1052.99
Zosma8g01830	1555.6	1242.95	328.17	330.638
Zosma8g01840	16.6267	34.3397	72.6417	39.0902
Zosma8g01850	19.9521	47.0305	171.776	87.1385
Zosma8g01860	105.081	56.7352	57.2587	78.9947
Zosma8g01870	252.726	261.28	99.1345	256.529
Zosma8g01880	1006.91	1131.72	1443.43	1083.12
Zosma8g01900	29.9281	21.6489	5.98226	38.2758
Zosma8g01910	71.8274	100.033	93.1523	47.2339
Zosma8g01920	1493.74	1452.72	2233.09	1915.42
Zosma8g01930	140.329	150.796	188.014	149.846
Zosma8g01940	911.809	817.434	5.12765	1212.61
Zosma8g01950	80.4733	79.1306	107.681	79.8091
Zosma8g01960	17.2918	10.4512	42.7304	38.2758
Zosma902g00010	6323.47	11297.8	429.868	8134.82
Zosma90g00040	362.462	307.564	99.9892	230.469
Zosma90g00050	103.086	154.529	355.517	218.253
Zosma90g00060	4008.37	8077.3	2730.47	4361.81
Zosma90g00070	194.2	382.216	51.2765	241.056
Zosma90g00080	565.973	1037.66	112.808	647.431
Zosma90g00090	182.229	462.84	2168.14	750.042
Zosma90g00170	601.222	790.56	946.906	875.457
Zosma90g00190	2191.4	1887.19	12.8191	1370.6
Zosma90g00200	273.343	251.576	163.23	315.164
Zosma90g00210	39.9041	20.9024	52.9857	35.0183
Zosma90g00240	11.9712	16.4233	52.9857	74.1084
Zosma90g00250	416.998	431.486	434.996	261.415
Zosma90g00270	91.1144	99.2866	188.014	139.259
Zosma90g00280	963.684	691.273	409.357	412.075
Zosma90g00290	82.4685	84.3562	452.088	123.785
Zosma90g00300	228.118	303.085	3332.12	2014.77
Zosma91g00040	261.372	267.999	379.446	306.206
Zosma91g00050	13.3014	12.6908	38.4574	11.4013
Zosma91g00060	55.8658	43.2979	35.8935	24.4313
Zosma91g00070	172.918	164.233	311.932	197.894
Zosma91g00080	145.65	169.459	255.528	257.344
Zosma91g00090	184.224	193.347	2.56382	21.9882
Zosma91g00100	399.706	414.316	846.062	556.22
Zosma91g00110	48.55	69.4259	0.854608	22.8026
Zosma91g00120	156.956	228.434	770.002	378.686
Zosma91g00130	762.834	804.744	440.978	925.948
Zosma91g00140	77.1479	79.8772	238.436	135.187
Zosma91g00170	20.6171	29.8606	68.3687	35.0183
Zosma91g00180	323.223	371.765	693.087	570.879
Zosma91g00200	2078.34	1919.29	1692.12	1693.09
Zosma91g00210	438.28	424.021	617.027	582.28
Zosma91g00220	233.439	222.462	152.975	201.966
Zosma91g00230	684.355	553.168	88.8792	377.871
Zosma91g00240	232.774	282.183	426.449	331.452
Zosma91g00250	113.062	120.189	193.996	127.857
Zosma91g00260	63.8466	64.2003	40.1666	48.0483
Zosma91g00270	1823.62	1635.62	2263	2255.01
Zosma91g00280	1088.72	1313.12	1482.75	1564.42
Zosma91g00290	426.974	481.502	614.463	562.735
Zosma91g00310	512.103	546.449	818.715	769.587
Zosma91g00320	885.871	556.901	2.56382	522.016
Zosma91g00350	85.1288	128.401	321.333	186.493
Zosma91g00360	184.889	204.545	228.18	244.313
Zosma91g00370	106.411	100.78	205.961	144.145
Zosma91g00380	868.579	805.49	752.055	829.851
Zosma91g00390	636.471	621.101	546.095	604.269
Zosma91g00400	110.401	119.442	418.758	187.307
Zosma91g00420	58.526	51.5096	26.4929	22.8026
Zosma91g00430	337.19	288.155	193.996	254.9
Zosma91g00450	231.444	185.136	83.7516	101.797
Zosma91g00460	210.162	141.838	0	4.07189
Zosma91g00470	6389.31	4706.78	2398.03	4015.7
Zosma91g00490	325.218	400.132	3960.25	712.581
Zosma91g00500	1282.92	1229.51	555.495	719.096
Zosma91g00520	451.581	541.224	479.435	829.037
Zosma91g00530	1134.61	908.509	35.8935	727.24
Zosma91g00540	289.305	131.387	4.27304	8.14378
Zosma91g00560	341.845	251.576	10.2553	388.458
Zosma91g00580	866.584	821.167	336.716	232.098
Zosma91g00590	613.193	469.558	5.12765	114.013
Zosma91g00600	51.2103	50.763	812.732	351.811
Zosma91g00610	822.69	628.566	1.70922	8.95816
Zosma91g00620	534.715	585.268	414.485	314.35
Zosma91g00630	29.263	20.9024	0.854608	5.70065
