tracking_id	female_flower_early_0	female_flower_early_3	female_flower_early_1	female_flower_early_2	female_flower_late_1	female_flower_late_0
Zosma10g00280	1034.94	1023.01	1101.19	936.393	879.958	948.893
Zosma10g00290	1103.67	544.591	773.244	551.698	638.914	558.8
Zosma10g00300	1856.23	3272.81	2217.57	1608.96	3018.87	2313.88
Zosma10g00320	212.977	161.035	232.078	213.141	152.468	126.697
Zosma10g00330	29.2588	1.75674	56.0549	113.069	21.0551	4.00095
Zosma10g00340	2760.53	2174.85	2656.06	1996.9	3258.46	3002.05
Zosma10g00350	991.396	474.321	846.587	424.333	349.224	432.77
Zosma10g00360	382.405	392.34	393.432	396.391	487.172	454.775
Zosma10g00370	779.78	792.292	842.396	784.334	676.667	724.173
Zosma10g00380	6902.35	3709.07	5092.62	4160.16	5337.83	3738.22
Zosma10g00390	598.104	535.807	565.788	641.374	637.461	669.493
Zosma10g00400	468.821	450.898	487.73	418.485	400.047	475.447
Zosma10g00410	1060.12	584.41	1148.34	1189.17	782.669	659.49
Zosma10g00420	83.0132	114.774	89.0592	160.506	129.961	64.0152
Zosma10g00430	572.927	673.419	551.643	2077.48	1629.23	323.41
Zosma10g00450	468.821	235.404	315.374	151.408	240.319	112.027
Zosma10g00460	563.401	413.421	571.551	543.901	360.841	464.111
Zosma10g00480	899.537	793.463	935.122	829.172	463.938	795.523
Zosma10g00490	109.55	61.4861	170.26	264.477	117.618	85.3537
Zosma10g00500	737.593	753.058	777.435	773.287	1155.85	824.196
Zosma10g00510	54.4349	43.9186	39.2908	51.9857	75.508	47.3446
Zosma10g00520	586.536	695.671	574.694	614.081	807.354	709.502
Zosma10g00530	1638.49	5016.68	1594.68	224.838	2199.17	5749.37
Zosma10g00540	465.418	250.043	384.526	281.373	258.47	302.739
Zosma10g00550	200.048	190.314	203.265	170.903	147.386	224.053
Zosma10g00560	212.296	245.359	199.074	228.737	185.14	248.726
Zosma10g00570	1772.54	918.192	1960.87	2044.34	1228.46	949.56
Zosma10g00580	91.1785	73.1977	95.8696	68.2312	80.5902	98.0234
Zosma10g00590	345.662	250.629	342.092	270.976	365.197	275.399
Zosma10g00600	112.272	42.7474	109.49	102.672	53.7268	56.0133
Zosma10g00610	7.4848	76.1256	8.38205	4.54875	76.96	80.0191
Zosma10g00620	283.062	665.221	118.396	349.604	650.53	1534.37
Zosma10g00640	1092.78	619.545	989.081	545.2	880.684	675.494
Zosma10g00660	361.992	495.402	414.911	407.438	667.229	466.778
Zosma10g00670	114.994	254.142	66.5325	50.0362	307.114	404.763
Zosma10g00680	628.043	829.769	704.616	708.305	864.711	869.54
Zosma10g00690	166.026	161.035	183.881	197.546	205.469	178.709
Zosma10g00700	305.516	249.458	245.175	400.94	280.977	318.743
Zosma10g00710	415.747	204.954	472.538	184.549	336.156	253.394
Zosma10g00720	459.295	388.241	499.256	477.619	410.212	398.762
Zosma10g00740	551.834	880.715	751.241	1092.35	1052.76	660.824
Zosma10g00750	198.007	205.539	182.309	234.586	312.196	190.045
Zosma10g00760	425.953	570.942	445.296	508.81	402.951	641.486
Zosma10g00770	110.231	21.6665	183.881	133.863	48.6446	4.66778
Zosma10g00780	558.638	897.696	549.548	905.201	569.94	652.822
Zosma10g00800	116.355	91.9363	99.5368	88.3757	47.9185	99.357
Zosma10g00810	111.592	148.152	95.8696	167.004	107.454	119.362
Zosma10g00820	174.192	295.133	200.121	300.867	184.414	262.729
Zosma10g00830	690.643	850.85	821.44	582.24	951.836	751.512
Zosma10g00850	917.909	2967.73	1189.73	677.114	2954.97	2184.52
Zosma10g00860	219.1	235.404	223.172	202.744	311.47	265.397
Zosma10g00870	193.244	196.17	231.554	252.781	265.73	228.721
Zosma10g00880	1258.13	53.8735	2200.29	2517.41	137.947	64.0152
Zosma10g00890	666.828	580.311	629.701	527.655	691.914	546.797
Zosma10g00910	18.3718	73.1977	0	0	0	68.683
Zosma10g00960	60.5588	80.8102	51.34	49.3864	43.5623	66.0157
Zosma10g00970	6.12393	36.8916	2.61939	2.59929	27.5894	104.692
Zosma10g00990	142.892	59.1437	27.2416	7.14804	215.633	106.025
Zosma10g01030	2.04131	6.4414	0	0	25.4113	25.3394
Zosma10g01040	37.424	18.153	33.0043	1.29964	95.111	6.00143
Zosma10g01070	85.735	46.2609	50.2923	53.2854	26.8634	95.356
Zosma10g01080	89.1372	68.513	178.118	111.119	82.7683	66.0157
Zosma10g01090	124.52	416.934	177.595	122.816	1001.93	249.393
Zosma10g01120	44.9088	28.6935	66.0086	30.5416	51.5487	62.6816
Zosma10g01140	576.33	754.229	612.937	689.461	998.302	803.525
Zosma10g01170	626.682	808.688	622.367	673.215	313.648	803.525
Zosma10g01180	345.662	355.448	326.9	372.997	365.197	378.09
Zosma10g01200	3796.83	1090.94	2270.49	1499.14	1166.74	1475.68
Zosma10g01210	766.171	57.387	47.6729	70.8305	93.6589	47.3446
Zosma10g01240	537.545	569.771	726.619	824.623	523.473	453.441
Zosma10g01260	142.892	202.611	76.4862	110.47	230.88	282.734
Zosma10g01270	3692.05	1209.23	2976.67	2299.07	1405.61	1310.31
Zosma10g01280	255.844	170.99	190.692	169.603	163.359	194.046
Zosma10g01290	246.998	242.431	305.945	230.687	209.825	211.384
Zosma10g01310	19.0522	22.2521	26.1939	18.195	61.7132	18.6711
Zosma10g01330	168.748	138.783	167.117	175.452	132.865	124.696
Zosma10g01340	147.655	159.864	141.971	135.813	217.085	127.364
Zosma10g01350	23.1348	53.8735	31.4327	18.8448	51.5487	48.6783
Zosma10g01360	347.703	319.142	411.244	317.113	407.307	338.747
Zosma10g01370	128.602	130.585	114.729	94.2241	96.5631	137.366
Zosma10g01390	2161.75	2190.07	2293.54	2220.44	3237.4	2448.58
Zosma10g01400	1132.93	829.769	1281.41	1555.67	1123.91	739.509
Zosma10g01450	81.6524	404.637	42.4341	48.0868	532.912	798.857
Zosma10g01470	0	19.3242	0	0	21.0551	34.6749
Zosma10g01480	821.967	652.923	827.203	787.584	874.15	700.834
Zosma10g01490	508.286	844.994	573.122	715.453	854.547	773.518
Zosma10g01510	281.02	267.025	427.484	267.077	394.965	192.046
Zosma10g01560	40.8262	15.2251	54.4833	45.4875	34.1238	14.0033
Zosma10g01580	163.305	134.684	160.83	163.755	60.9872	155.37
Zosma10g01590	172.831	152.837	178.642	170.903	154.646	155.37
Zosma10g01600	567.484	323.241	555.311	422.384	298.402	330.079
Zosma10g01610	532.782	633.599	587.791	659.569	733.298	712.836
Zosma10g01620	73.4871	87.2516	99.0129	72.78	55.9049	74.6845
Zosma10g01640	413.025	408.15	460.489	357.402	398.595	379.424
Zosma10g01650	213.657	171.575	142.495	221.589	116.892	159.371
Zosma10g01660	140.85	194.413	167.117	159.206	235.236	196.714
Zosma10g01690	239.514	206.71	227.363	293.069	159.728	287.402
Zosma10g01700	1183.28	618.374	1221.16	1044.26	514.761	531.46
Zosma10g01730	177.594	373.601	204.836	251.481	388.43	336.08
Zosma10g01740	1141.77	1220.94	1364.18	991.627	1009.19	832.198
Zosma10g01750	138.129	230.719	152.448	232.636	261.374	158.704
Zosma10g01780	42.8675	115.945	53.4355	39.6391	136.495	92.0219
Zosma1109g00010	34.7023	56.2158	26.7178	25.9929	47.9185	34.6749
Zosma1109g00020	384.447	332.025	250.414	213.141	333.978	351.417
Zosma110g00130	112.272	156.35	129.398	131.264	111.81	180.043
Zosma110g00150	464.058	91.9363	297.563	178.051	53.7268	78.0186
Zosma110g00180	15.65	70.2698	19.9074	48.7366	24.6853	29.3403
Zosma110g00240	18.3718	32.207	18.8596	18.195	48.6446	31.3408
Zosma110g00250	1446.61	1329.27	897.927	898.703	1160.21	1407.67
Zosma110g00270	93.2198	384.727	115.253	113.719	575.748	241.391
Zosma110g00280	212.977	300.989	265.606	247.582	447.239	334.08
Zosma110g00300	51.0327	219.007	45.5774	22.0939	61.7132	100.691
Zosma110g00310	1261.53	783.508	1307.6	1236.61	736.929	691.498
Zosma110g00320	322.527	350.178	312.231	382.095	288.237	366.087
Zosma110g00330	131.324	193.242	117.873	157.257	227.976	154.037
Zosma110g00350	0.680436	14.6395	0	0.649821	109.632	10.0024
Zosma110g00360	344.981	414.006	356.761	331.409	401.499	390.76
Zosma110g00370	6404.27	5968.83	6883.75	6544.35	9502.39	8259.3
Zosma111g00030	64.6414	61.4861	52.3878	86.4262	65.3434	61.3479
Zosma111g00070	284.422	175.089	316.946	222.239	259.922	250.726
Zosma111g00080	2096.42	1223.28	1956.16	1720.08	1492.73	1158.94
Zosma111g00110	730.108	876.615	930.931	788.883	1226.28	981.567
Zosma111g00120	560.68	454.997	559.502	506.211	533.638	512.122
Zosma111g00130	16.3305	69.6842	28.2894	20.7943	93.6589	62.0148
Zosma111g00140	175.553	234.233	150.353	206.643	234.51	312.741
Zosma111g00150	522.575	144.053	440.057	307.366	227.976	182.043
Zosma111g00160	83.6937	20.4954	69.6758	34.4405	22.5072	28.6735
Zosma111g00170	108.189	64.9995	265.606	351.553	175.701	118.028
Zosma111g00180	34.7023	9.95488	29.861	14.9459	16.6989	40.0095
Zosma111g00190	116.355	1.75674	106.871	0	83.4944	90.6883
Zosma111g00200	151.737	327.34	245.175	146.21	341.238	304.072
Zosma111g00210	295.309	344.907	371.953	271.625	286.785	389.426
Zosma111g00220	264.69	214.908	264.558	386.644	227.976	255.394
Zosma111g00240	285.783	367.745	298.61	326.86	359.389	306.74
Zosma111g00250	161.263	151.666	193.835	176.751	135.043	154.037
Zosma111g00260	644.373	518.825	558.454	569.893	620.763	542.796
Zosma111g00270	396.014	244.773	364.619	369.748	307.84	245.392
Zosma111g00280	252.442	178.017	213.218	190.398	166.263	201.381
Zosma111g00320	830.132	921.12	1088.09	1038.41	1226.28	1054.25
Zosma111g00330	90.498	64.9995	91.6786	118.267	48.6446	49.3451
Zosma111g00370	374.24	474.907	408.101	541.951	383.348	438.104
Zosma111g00380	238.833	399.367	179.69	238.484	310.018	351.417
Zosma111g00410	1204.37	830.355	1336.94	1233.36	729.668	796.19
Zosma111g00420	225.905	282.25	237.841	230.037	269.36	268.731
Zosma111g00440	133.366	137.026	123.635	134.513	69.6997	130.031
Zosma111g00450	1126.8	121.215	938.789	139.712	239.593	164.039
Zosma111g00460	25.1761	42.7474	47.6729	14.2961	116.166	60.0143
Zosma112g00010	232.029	166.305	264.034	265.777	153.92	157.371
Zosma112g00040	321.846	3.51349	132.017	53.2854	31.2196	71.3503
Zosma112g00070	89.8176	29.8647	21.479	26.6427	45.0144	35.3418
Zosma112g00080	348.383	354.277	372.477	375.597	345.594	363.42
Zosma112g00090	373.56	430.988	365.667	369.099	292.593	611.479
Zosma112g00100	419.149	303.331	301.754	370.398	286.059	327.411
Zosma112g00120	1312.56	1394.27	830.87	510.11	1253.87	1913.79
Zosma112g00130	1113.19	1017.15	1169.82	1799.36	1089.78	1128.27
Zosma112g00140	994.798	828.012	1000.61	842.169	1065.82	844.868
Zosma112g00160	83.0132	183.873	90.6309	133.863	227.25	183.377
Zosma112g00170	1740.56	2046.61	1691.6	1457.55	2758.94	2878.69
Zosma112g00180	2354.31	2460.03	2616.25	3715.68	2809.04	2474.59
Zosma112g00190	405.54	346.079	450.011	472.42	394.239	376.09
Zosma112g00210	77.5697	349.007	144.066	17.5452	498.788	250.06
Zosma112g00260	168.748	211.395	260.367	192.347	235.962	326.078
Zosma112g00270	172.831	158.107	116.301	81.2277	152.468	179.376
Zosma112g00280	76.2089	56.8014	82.7727	72.1302	105.276	80.0191
Zosma112g00290	12.9283	42.7474	4.7149	8.44768	10.1645	26.673
Zosma112g00300	215.698	268.196	226.839	231.336	268.634	255.394
Zosma112g00320	946.487	432.745	898.974	775.887	665.051	431.436
Zosma112g00340	246.998	258.827	247.27	166.354	188.77	262.062
Zosma112g00360	425.953	238.332	487.206	302.167	543.803	426.102
Zosma112g00370	87.7763	53.8735	91.6786	65.632	77.6861	61.3479
Zosma112g00380	73.4871	94.8642	78.5817	46.7871	96.5631	66.6826
Zosma112g00400	6921.4	3923.4	1892.77	52.6355	6241.02	11134.7
Zosma112g00410	43.5479	110.089	54.4833	68.8811	107.454	96.0229
Zosma112g00420	1111.15	1013.06	939.837	677.764	1027.34	1403.67
Zosma112g00430	622.599	558.645	601.412	533.503	679.572	633.484
Zosma112g00440	4024.1	1284.77	3326.62	2429.68	1992.97	1625.05
Zosma112g00450	255.844	182.116	236.793	291.77	116.166	141.367
Zosma112g00460	640.291	466.708	420.674	333.358	366.649	428.102
Zosma112g00480	2531.9	3199.62	2604.72	9903.93	4270.56	3252.77
Zosma112g00490	23.8153	41.5763	27.2416	49.3864	26.8634	19.3379
Zosma112g00510	101.385	233.061	49.2445	63.0327	223.62	309.407
Zosma112g00520	163.305	111.26	157.163	157.257	143.03	124.696
Zosma112g00530	404.179	339.637	337.901	292.42	172.797	319.409
Zosma112g00540	554.556	769.454	653.276	640.724	914.808	496.785
Zosma112g00550	270.133	306.845	245.699	352.853	341.964	265.397
Zosma112g00560	1172.39	1172.33	1249.45	1232.71	1414.32	1087.59
Zosma112g00570	162.624	128.828	167.117	180.65	111.084	122.696
Zosma112g00580	1.36087	150.494	5.76266	6.49821	167.715	80.6859
Zosma112g00600	503.523	479.591	494.541	399.64	373.184	445.439
Zosma112g00610	1804.52	1080.98	1827.81	1831.85	1464.42	917.552
Zosma112g00630	233.39	210.809	235.745	192.997	223.62	283.401
Zosma1135g00010	40.8262	44.5042	39.2908	49.3864	70.4257	41.3432
Zosma113g00010	269.453	251.214	301.23	350.904	222.168	213.384
Zosma113g00020	85.0545	99.5488	88.0115	106.571	131.413	86.6873
Zosma113g00030	362.673	382.385	332.662	406.138	260.648	486.783
Zosma113g00050	650.497	578.554	670.04	639.424	769.6	615.48
Zosma113g00060	100.024	122.387	105.823	85.1266	87.1246	164.039
Zosma113g00070	3447.09	3492.41	3214.51	11499.9	6842.18	3599.52
Zosma113g00120	86.4154	75.54	104.776	104.621	97.2891	81.3527
Zosma113g00150	244.277	152.837	260.367	264.477	340.512	141.367
Zosma113g00160	146.294	274.052	198.55	181.95	264.278	154.037
Zosma113g00170	72.1262	39.8195	33.5282	48.7366	38.48	47.3446
Zosma113g00180	747.119	700.941	785.293	926.645	825.505	702.834
Zosma113g00200	44.9088	110.089	54.4833	29.8918	92.9329	108.693
Zosma113g00210	229.987	220.179	234.697	217.04	175.701	209.383
Zosma113g00250	176.233	217.836	192.787	236.535	143.03	209.383
Zosma113g00260	240.874	221.35	233.126	367.149	193.126	213.384
Zosma113g00270	336.816	338.466	263.511	278.124	477.007	605.478
Zosma113g00280	44.9088	37.4772	41.9102	61.733	28.3155	38.6759
Zosma113g00310	96.622	133.513	93.7741	152.708	92.9329	114.694
Zosma113g00320	29.9392	76.7112	33.5282	32.4911	66.0695	62.0148
Zosma113g00330	114.313	130.585	135.684	154.657	167.715	137.366
Zosma113g00340	266.051	312.7	352.57	508.16	339.786	254.727
Zosma113g00350	358.59	321.484	416.483	525.706	305.662	281.4
Zosma113g00360	8.16524	0	28.2894	141.011	1.45208	0.666826
Zosma113g00380	4399.02	3644.66	3740.49	2596.69	4087.59	3647.54
Zosma113g00400	1634.41	1143.06	1825.71	1637.55	1310.5	1110.26
Zosma113g00410	991.396	1009.54	1083.9	1002.02	1069.45	1046.92
Zosma113g00420	1520.09	557.474	1662.26	1368.52	530.008	645.487
Zosma113g00430	347.023	362.475	413.863	445.777	495.158	340.081
Zosma113g00470	137.448	173.918	160.83	165.704	175.701	176.709
Zosma113g00480	66.6828	111.846	105.299	94.8739	118.344	92.6887
Zosma113g00490	413.705	731.391	502.399	704.406	1120.28	770.183
Zosma113g00510	76.8893	104.233	88.5354	116.318	102.371	94.0224
Zosma113g00520	146.974	281.079	188.596	194.297	376.088	306.74
Zosma113g00530	2261.77	1956.43	2363.74	2114.52	1256.05	1971.14
Zosma113g00540	189.161	235.989	171.308	185.849	209.099	220.719
Zosma113g00550	56.4762	57.9726	67.5802	98.7729	73.3298	60.6811
Zosma113g00570	177.594	154.008	207.456	154.657	150.29	146.702
Zosma113g00590	608.31	421.033	677.374	650.471	384.074	392.093
Zosma113g00640	481.068	473.15	334.758	150.759	397.869	532.794
Zosma113g00650	100.024	88.4228	116.825	209.892	100.193	76.6849
Zosma113g00660	110.911	299.818	175.499	175.452	261.374	256.728
Zosma114g00020	83.6937	2.34233	3.14327	1.29964	3.63019	1.33365
Zosma114g00030	39.4653	60.3149	25.67	38.3395	45.7404	20.0048
Zosma114g00050	136.087	206.125	137.78	154.657	141.577	168.707
Zosma114g00070	449.088	734.319	507.638	883.107	1073.08	580.138
Zosma114g00080	703.571	693.328	708.807	666.067	604.79	650.822
Zosma114g00110	70.7654	19.3242	15.7163	16.2455	22.5072	20.6716
Zosma114g00120	75.5284	83.1526	77.01	115.668	135.769	78.0186
Zosma114g00130	91.8589	166.891	73.3429	14.9459	141.577	138.033
Zosma114g00140	1420.75	371.844	971.793	442.528	625.845	307.407
Zosma114g00150	93.9002	62.0716	90.107	63.6825	73.3298	53.346
Zosma114g00160	815.163	976.75	874.876	832.421	747.819	830.865
Zosma114g00170	313.681	335.538	350.474	421.084	344.868	232.722
Zosma114g00180	6911.87	6398.06	7585.75	5563.12	4772.25	5936.75
Zosma114g00200	14.9696	512.969	9.4298	3.89893	60.2612	370.088
Zosma114g00210	27.2175	30.4502	41.9102	28.5921	41.3842	65.3489
Zosma114g00220	994.117	349.007	599.316	628.377	463.212	450.774
Zosma114g00230	112.952	94.2786	46.6251	41.5886	79.1381	164.706
Zosma114g00240	68.7241	71.4409	71.7713	79.928	122.7	116.694
Zosma114g00250	566.123	414.592	194.359	199.495	362.293	320.743
Zosma114g00270	125.881	137.026	123.111	102.672	120.522	128.697
Zosma114g00320	372.879	312.115	386.098	361.951	367.375	342.081
Zosma114g00340	55.1153	69.6842	55.0072	111.119	90.0287	63.3484
Zosma114g00370	1045.15	428.06	1046.71	970.183	540.898	550.798
Zosma114g00380	61.2393	113.017	84.8682	58.4839	113.988	78.0186
Zosma114g00390	19.0522	52.7023	26.7178	44.1879	60.2612	30.0071
Zosma114g00400	636.208	682.202	777.959	797.331	842.93	606.811
Zosma114g00430	355.868	388.241	315.898	338.557	331.799	392.76
Zosma114g00440	377.642	152.251	485.111	286.571	184.414	182.043
Zosma114g00450	31.9805	55.6302	24.6223	60.4334	66.0695	44.0105
Zosma114g00460	587.217	325.583	531.736	554.947	289.689	306.073
Zosma114g00470	83.0132	449.141	144.59	46.1373	223.62	207.383
Zosma114g00480	16.3305	66.1707	23.5745	8.44768	31.2196	32.0076
Zosma114g00490	2126.36	2196.52	2056.22	2053.44	2257.25	2058.49
Zosma114g00500	212.977	320.313	215.314	178.701	155.372	426.768
Zosma114g00520	64.6414	75.54	66.5325	89.0255	90.7548	69.3499
Zosma114g00550	398.055	187.972	233.65	201.445	241.045	196.047
Zosma114g00560	272.175	113.017	284.99	260.578	79.1381	99.357
Zosma114g00570	207.533	135.269	213.218	142.311	122.7	164.039
Zosma114g00580	166.026	240.674	185.977	211.842	293.319	232.055
Zosma114g00590	571.566	532.879	580.457	560.146	511.857	539.462
Zosma114g00600	144.252	97.2065	265.082	106.571	90.0287	27.3398
Zosma114g00630	55.7958	248.287	101.632	94.8739	137.221	74.6845
Zosma114g00640	50.3523	104.233	70.1996	92.9245	92.2068	74.0176
Zosma114g00650	44.9088	136.44	48.1968	136.462	87.1246	84.02
Zosma114g00660	739.634	861.39	793.675	651.771	362.293	733.508
Zosma114g00670	508.966	429.817	408.101	425.633	413.116	408.097
Zosma114g00680	363.353	617.203	243.603	173.502	384.074	970.231
Zosma114g00700	131.324	124.729	105.823	114.369	99.4672	106.025
Zosma114g00710	471.542	535.221	476.729	473.72	551.789	508.788
Zosma114g00740	2763.25	2229.89	3143.27	5392.87	2456.19	2278.54
Zosma114g00750	617.156	599.05	482.491	519.857	355.759	592.808
Zosma114g00760	181.676	121.215	82.7727	127.365	190.222	263.396
Zosma114g00770	137.448	151.666	97.9652	96.1736	174.975	179.376
Zosma114g00780	319.125	269.367	330.567	321.662	181.51	280.734
Zosma114g00790	109.55	154.008	47.149	31.8412	85.6725	61.3479
Zosma114g00800	7490.92	5160.14	8637.17	7985.66	4913.83	4335.7
Zosma114g00810	4196.25	854.949	3365.92	1814.3	1013.55	930.888
Zosma114g00820	1554.8	1674.18	1503.01	1243.11	2615.19	1721.74
Zosma114g00850	427.994	390.583	384.002	218.34	241.045	341.415
Zosma114g00870	227.946	301.574	220.553	176.751	417.472	288.735
Zosma114g00880	15.65	43.333	29.3372	17.5452	79.8642	34.6749
Zosma114g00890	685.88	1281.84	620.795	391.842	1089.78	1171.61
Zosma114g00910	13.6087	43.333	66.5325	48.7366	71.1517	28.0067
Zosma114g00930	249.04	9.3693	7.33429	24.6932	23.9593	12.6697
Zosma114g00940	238.153	214.323	256.176	259.279	392.787	248.059
Zosma114g00950	14.9696	138.783	30.3849	23.3936	66.7955	66.6826
Zosma114g00960	263.329	307.43	197.502	332.709	130.687	273.398
Zosma114g00970	17.0109	56.8014	34.5759	7.79786	83.4944	24.0057
Zosma114g00990	289.185	328.511	320.089	304.116	251.209	317.409
Zosma114g01020	624.641	3.51349	303.849	86.4262	10.1645	10.0024
Zosma114g01050	233.39	188.557	128.35	211.192	150.29	231.388
Zosma114g01060	66.0023	100.134	130.969	113.069	82.0423	46.6778
Zosma114g01080	414.386	618.374	436.39	481.518	625.845	588.807
Zosma114g01110	205.492	93.693	140.399	92.9245	74.0559	81.3527
Zosma114g01120	44.9088	661.707	19.9074	1.94946	143.756	449.44
Zosma115g00030	212.296	371.844	215.838	254.08	440.705	381.424
Zosma115g00040	1297.59	1764.36	1500.39	1590.76	2566.54	1768.42
Zosma115g00060	430.716	409.321	431.675	510.76	522.021	506.121
Zosma115g00070	1235.67	3064.35	1251.02	798.631	4473.12	2359.23
Zosma115g00080	905.661	949.813	952.41	1083.25	977.973	680.162
Zosma115g00090	171.47	163.963	172.88	201.445	205.469	150.036
Zosma115g00100	350.425	302.746	357.285	335.958	323.813	337.414
Zosma115g00160	61.2393	56.8014	107.395	48.0868	64.6174	46.011
Zosma115g00170	138.129	233.061	279.751	219.64	300.58	142.034
Zosma115g00180	20.4131	103.648	8.38205	3.24911	105.276	133.365
Zosma115g00190	529.379	632.428	543.785	519.207	798.642	636.818
Zosma115g00220	609.671	763.598	632.321	865.562	475.555	701.5
Zosma115g00230	317.083	355.448	322.185	335.958	266.456	358.752
Zosma115g00240	508.966	459.681	462.06	623.179	395.691	404.096
Zosma115g00360	8.84567	22.8377	39.8147	27.9423	11.6166	14.0033
Zosma116g00010	228.627	410.493	248.318	224.188	315.827	526.125
