tracking_id	male_flower_0	male_flower_1	male_flower_3	male_flower_2	male_flower_4	male_flower_6	male_flower_5
Zosma2g02320	1289.43	1364.38	1780.18	1602.01	1528.24	1922.05	719.517
Zosma2g02330	159.737	135.535	141.951	94.8126	153.477	123.851	369.114
Zosma2g02350	273.365	94.8742	50.6967	57.2145	58.7784	62.7096	17.0099
Zosma2g02360	979.832	1635.45	900.952	1075.63	814.734	1415.67	544.315
Zosma2g02380	126.802	90.3564	123.12	158.566	174.703	119.148	799.463
Zosma2g02390	174.558	225.891	152.09	130.776	177.968	161.477	187.108
Zosma2g02410	350.763	320.765	309.974	357.999	266.136	374.69	173.501
Zosma2g02420	1888.85	1969.77	2294.39	2185.59	2130.72	2765.49	1285.94
Zosma2g02430	51.0501	45.1782	156.435	60.4839	101.23	54.8709	411.638
Zosma2g02460	52.6968	76.8029	467.858	389.059	579.621	68.9805	697.404
Zosma2g02470	370.525	284.623	1606.36	1230.93	951.884	1061.36	278.962
Zosma2g02490	169.618	171.677	457.718	1322.47	370.631	2008.27	510.296
Zosma2g02510	2262.67	2981.76	2418.96	2819.86	1619.67	3293.82	620.86
Zosma2g02520	890.906	6392.71	524.348	711.095	671.054	1674.35	1462.85
Zosma2g02530	2881.86	3017.9	5273.9	4242.05	4481.86	5659.54	3492.12
Zosma2g02540	64.2243	36.1425	42.0058	45.7716	60.4112	37.6257	146.285
Zosma2g02580	721.288	722.851	947.303	843.505	839.225	876.366	219.427
Zosma2g02590	197.613	257.516	159.332	176.548	115.924	183.426	10.2059
Zosma2g02600	494.033	298.176	638.778	434.83	609.01	608.283	694.002
Zosma2g02610	102.1	67.7673	208.581	290.977	272.667	244.567	466.07
Zosma2g02620	452.863	555.692	599.669	696.382	589.417	681.967	365.712
Zosma2g02630	100.453	67.7673	76.7692	91.5432	192.663	90.9289	146.285
Zosma2g02650	671.885	451.782	353.428	325.305	339.609	374.69	756.938
Zosma2g02660	675.178	67.7673	55.0421	78.4656	52.2475	65.8451	35.7207
Zosma2g02670	349.117	185.231	172.369	178.182	171.437	188.129	182.005
Zosma2g02690	163.031	248.48	228.859	215.78	200.826	189.696	321.486
Zosma2g02710	531.909	1052.65	414.264	714.364	435.94	707.05	636.169
Zosma2g02760	82.3388	121.981	79.6662	120.968	164.906	95.6321	54.4315
Zosma2g02770	1093.46	867.421	922.679	1312.66	1090.67	1595.96	762.041
Zosma2g02780	503.913	460.817	527.245	462.62	439.205	523.625	631.066
Zosma2g02790	32.9355	27.1069	111.533	50.6757	68.5748	40.7612	476.276
Zosma2g02800	141.623	180.713	112.981	129.141	94.6986	219.484	102.059
Zosma2g02900	754.223	582.799	49100.4	31634.7	42411.9	21407.5	8079.68
Zosma2g02910	4.94033	22.5891	8.69086	4.9041	9.7964	7.8387	71.4414
Zosma2g02920	0	0	0	0	0	0	234.736
Zosma2g02940	339.236	623.459	7167.06	858.218	19271.2	763.489	14339.3
Zosma2g03010	9.88066	4.51782	23.1756	9.8082	14.6946	9.40644	45.9266
Zosma2g03040	408.4	835.796	265.071	317.132	246.543	311.98	435.452
Zosma2g03050	1872.38	4617.21	1590.43	1832.5	1459.66	2361.02	187.108
Zosma2g03090	365.584	483.407	201.338	263.187	226.95	348.038	430.349
Zosma2g03110	388.639	316.247	456.27	524.739	416.347	498.541	248.344
Zosma2g03120	1070.4	1739.36	1489.03	1466.33	1565.79	1404.69	678.693
Zosma2g03150	51.0501	13.5535	59.3875	65.388	60.4112	40.7612	17.0099
Zosma2g03180	57.6372	22.5891	117.327	150.392	135.517	97.1998	273.859
Zosma2g03190	775.631	1305.65	819.837	959.569	780.447	931.237	3670.73
Zosma2g03200	314.534	198.784	391.089	305.689	385.325	319.819	404.835
Zosma2g03210	138.329	298.176	79.6662	76.8309	60.4112	97.1998	1.70099
Zosma2g03220	54.3436	4.51782	56.4906	27.7899	29.3892	36.058	5.10296
Zosma2g03230	65.871	67.7673	159.332	127.507	264.503	70.5483	1229.81
Zosma2g03240	93.8662	76.8029	134.708	106.256	62.0439	48.5999	258.55
Zosma2g03250	16.4678	45.1782	422.955	797.734	675.952	451.509	627.664
Zosma2g03260	772.338	36.1425	95.5994	101.351	57.1457	238.296	34.0197
Zosma2g03280	24.7016	54.2138	31.8665	32.694	37.5529	43.8967	272.158
Zosma2g03290	223.962	153.606	210.029	235.397	142.048	186.561	149.687
Zosma2g03300	403.46	438.228	349.083	403.771	432.675	369.986	796.061
Zosma2g03310	360.644	171.677	294.041	357.999	328.18	297.87	642.972
Zosma2g03320	102.1	460.817	53.5936	111.16	76.7385	205.374	40.8236
Zosma2g03330	391.933	569.245	117.327	217.415	151.844	406.044	90.1522
Zosma2g03350	159.737	298.176	70.9753	93.1779	93.0658	279.058	171.8
Zosma2g03360	143.27	144.57	214.374	161.835	179.601	105.039	280.663
Zosma2g03370	11.5274	31.6247	11.5878	19.6164	17.9601	12.5419	113.966
Zosma2g03380	14.821	13.5535	63.7329	21.2511	107.76	12.5419	467.771
Zosma2g03390	1.64678	0	4.34543	0	9.7964	0	64.6374
Zosma2g03410	46.1097	18.0713	68.0784	53.9451	70.2076	26.6516	88.4512
Zosma2g03420	3311.67	4422.94	3241.69	2702.16	2912.8	3212.3	1733.3
Zosma2g03430	4144.94	3248.31	1174.71	2080.97	1190.26	4565.26	2039.48
Zosma2g03470	582.959	618.941	895.158	563.972	849.022	650.612	2017.37
Zosma2g03480	4.94033	18.0713	7.24238	4.9041	17.9601	4.70322	316.383
Zosma2g03490	8.23388	13.5535	20.2787	9.8082	45.7166	9.40644	100.358
Zosma2g03500	19.7613	22.5891	15.9332	22.8858	26.1237	12.5419	98.6571
Zosma2g03510	4.94033	13.5535	11.5878	0	13.0619	3.13548	212.623
Zosma2g03520	27.9952	31.6247	66.6299	71.9268	55.513	36.058	226.231
Zosma2g03530	4423.24	14664.8	163.678	266.456	164.906	694.509	289.168
Zosma2g03540	1707.71	1585.75	1013.93	845.14	849.022	1274.57	921.934
Zosma2g03550	108.687	99.392	92.7025	104.621	68.5748	103.471	335.094
Zosma2g03570	708.114	573.763	760.45	729.076	685.748	612.986	629.365
Zosma2g03580	26.3484	4.51782	97.0479	32.694	55.513	25.0838	182.005
Zosma2g03590	118.568	135.535	275.21	258.283	271.034	352.741	163.295
Zosma2g03600	184.439	203.302	249.138	281.168	257.972	247.703	297.672
Zosma2g03610	214.081	85.8385	236.102	336.748	266.136	249.271	1621.04
Zosma2g03620	4.94033	9.03564	1.44848	3.2694	0	42.329	13.6079
Zosma2g03630	14.821	4.51782	52.1451	4.9041	32.6547	4.70322	1.70099
Zosma2g03640	2270.9	2566.12	2258.17	2698.89	2024.59	3387.88	2638.23
Zosma2g03660	37.8758	63.2494	62.2845	197.799	45.7166	36.058	54.4315
Zosma2g03680	39.5226	27.1069	36.2119	71.9268	50.6148	34.4903	110.564
Zosma2g03690	18.1145	13.5535	46.3512	9.8082	29.3892	4.70322	3.40197
Zosma300g00010	14.821	4.51782	89.8055	125.872	124.088	123.851	85.0493
Zosma301g00020	7965.46	13246.2	130224	58561.5	161025	49434	62439.8
Zosma302g00020	55.9904	36.1425	68.0784	62.1186	83.2694	37.6257	51.0296
Zosma302g00040	60.9307	58.7316	55.0421	71.9268	31.0219	53.3031	73.1424
Zosma302g00050	421.575	609.905	592.427	676.766	723.301	785.437	901.522
Zosma302g00060	1118.16	1793.57	1386.19	1229.29	1485.79	1318.47	3765.98
Zosma302g00070	92.2195	81.3207	57.939	109.525	78.3712	106.606	290.868
Zosma302g00080	3.29355	0	11.5878	9.8082	53.8802	9.40644	54.4315
Zosma302g00090	0	0	0	0	0	31.3548	22.1128
Zosma303g00020	44.463	18.0713	18.8302	31.0593	14.6946	29.787	68.0394
Zosma303g00030	18.1145	0	21.7271	47.4063	21.2255	21.9484	71.4414
Zosma303g00040	74.1049	49.696	154.987	153.662	96.3313	87.7934	83.3483
Zosma303g00050	378.758	465.335	557.663	415.214	496.351	368.419	85.0493
Zosma303g00060	1305.89	1712.25	1144.3	1152.46	981.273	1401.56	734.826
Zosma303g00070	798.686	871.939	753.208	727.442	747.792	802.683	1221.31
Zosma303g00080	787.159	505.996	570.7	640.803	646.563	612.986	1629.54
Zosma303g00090	111.981	112.945	43.4543	70.2921	55.513	45.4644	95.2552
Zosma303g00100	303.007	90.3564	266.52	212.511	280.83	164.613	391.227
Zosma303g00120	821.741	668.637	1503.52	1109.96	1660.49	1193.05	1820.05
Zosma303g00130	958.424	1820.68	1152.99	1495.75	933.924	1696.29	299.373
Zosma303g00140	136.682	189.748	136.157	117.698	137.15	133.258	100.358
Zosma303g00150	1014.41	1599.31	1035.66	1186.79	997.601	1313.77	802.865
Zosma303g00170	133.389	94.8742	168.023	153.662	158.375	134.826	164.996
Zosma303g00180	340.883	478.889	265.071	240.301	238.379	315.116	102.059
Zosma303g00190	452.863	609.905	466.409	577.049	589.417	464.051	1209.4
Zosma303g00200	210.787	140.052	175.266	212.511	153.477	296.303	142.883
Zosma304g00020	1862.5	2968.21	1600.57	1819.42	1358.43	2704.35	950.851
Zosma304g00030	316.181	334.319	375.155	272.995	368.998	258.677	182.005
Zosma304g00040	92.2195	94.8742	153.538	147.123	176.335	145.8	151.388
Zosma304g00070	102.1	307.212	24.6241	217.415	63.6766	195.967	8.50493
Zosma304g00080	681.765	1996.88	199.89	511.661	267.768	785.437	221.128
Zosma304g00100	428.162	257.516	295.489	191.26	169.804	302.574	22.1128
Zosma304g00110	163.031	58.7316	13.0363	8.1735	3.26547	9.40644	15.3089
Zosma304g00130	146.563	121.981	182.508	152.027	163.273	152.071	180.304
Zosma304g00140	334.296	203.302	609.808	508.392	595.948	396.638	869.203
Zosma304g00150	95.513	90.3564	86.9086	91.5432	106.128	97.1998	139.481
Zosma304g00160	77.3985	58.7316	86.9086	104.621	80.004	79.9547	125.873
Zosma305g00010	1478.8	58.7316	628.639	979.186	524.108	670.992	343.599
Zosma305g00020	42.8162	13.5535	17.3817	24.5205	11.4291	10.9742	11.9069
Zosma305g00030	563.197	600.87	653.263	421.753	535.537	423.29	392.928
Zosma305g00040	457.804	808.689	424.403	428.292	290.627	534.599	707.61
Zosma305g00050	533.555	257.516	325.907	375.981	380.427	338.632	309.579
Zosma305g00060	1388.23	975.849	1112.43	1098.52	971.477	1153.86	874.306
Zosma305g00070	52.6968	76.8029	56.4906	37.5981	81.6367	51.7354	47.6276
Zosma305g00080	2331.83	3794.97	1929.37	2169.25	1809.07	2715.32	716.115
Zosma305g00090	67.5178	948.742	117.327	577.049	615.541	681.967	806.267
Zosma305g00100	928.782	1386.97	769.141	895.816	710.239	1153.86	147.986
Zosma305g00120	326.062	478.889	389.64	382.52	426.144	354.309	3485.32
Zosma305g00140	502.267	519.549	588.081	510.027	533.904	460.915	253.447
Zosma305g00160	144.916	135.535	214.374	130.776	142.048	155.206	107.162
Zosma305g00170	671.885	1102.35	572.148	722.538	519.209	660.018	459.266
Zosma306g00010	125.155	103.91	92.7025	117.698	99.5968	87.7934	134.378
Zosma306g00020	1175.8	1296.61	553.318	750.328	739.629	749.379	585.139
Zosma306g00030	2722.12	3749.79	4701.75	3465.57	4217.35	4645.21	806.267
Zosma306g00040	760.811	2014.95	1578.84	1582.39	1578.85	1799.76	593.644
Zosma306g00050	354.057	284.623	136.157	147.123	115.924	147.367	190.51
Zosma306g00060	461.097	456.3	877.776	722.538	889.84	788.573	750.135
Zosma306g00070	14.821	108.428	5.7939	1.6347	3.26547	3.13548	3.40197
Zosma306g00110	1037.47	1030.06	1141.4	1100.15	1059.64	1051.95	2102.42
Zosma306g00120	177.852	212.337	233.205	225.589	194.295	225.754	309.579
Zosma306g00130	816.801	1143.01	279.556	389.059	357.569	572.225	299.373
Zosma306g00140	243.723	189.748	105.739	117.698	114.291	130.122	81.6473
Zosma306g00160	1393.17	2100.79	1229.76	1466.33	1206.59	1754.3	1488.36
Zosma306g00170	1258.14	1576.72	1541.18	1382.96	1304.55	1617.91	1740.11
Zosma306g00180	102.1	158.124	152.09	219.05	266.136	217.916	188.809
Zosma306g00190	487.446	316.247	521.451	753.597	698.81	453.077	585.139
Zosma306g00200	29.642	54.2138	17.3817	19.6164	19.5928	15.6774	195.613
Zosma306g00210	95.513	180.713	81.1147	109.525	109.393	90.9289	364.011
Zosma306g00220	120.215	81.3207	95.5994	88.2738	86.5349	98.7676	22.1128
Zosma306g00230	28840	49497.2	13389.7	20540	11421	33200	906.625
Zosma307g00010	9437.67	16020.2	9856.88	8170.23	7802.84	10803.3	3191.05
Zosma307g00020	961.717	1414.08	890.813	1005.34	1250.67	1247.92	884.512
Zosma307g00030	429.809	469.853	515.657	501.853	545.333	667.857	695.703
Zosma307g00040	1796.63	3166.99	1171.82	1598.74	1284.96	2141.53	4837.6
Zosma307g00060	1709.35	6094.54	102.842	99.7167	115.924	318.251	98.6571
Zosma307g00070	138.329	112.945	20.2787	42.5022	22.8583	51.7354	52.7305
Zosma307g00100	643.889	993.92	805.353	887.642	741.261	785.437	401.433
Zosma307g00110	92.2195	153.606	127.466	134.045	104.495	111.309	47.6276
Zosma307g00120	118.568	2155	28.9695	37.5981	32.6547	512.651	27.2158
Zosma307g00130	49.4033	167.159	97.0479	313.862	106.128	67.4128	158.192
Zosma307g00140	1519.97	1558.65	5877.92	6383.51	4441.04	6495.14	2655.24
Zosma307g00150	210.787	167.159	131.811	119.333	151.844	126.987	153.089
Zosma307g00160	102.1	85.8385	124.569	85.0044	124.088	81.5224	125.873
Zosma307g00170	248.663	397.568	178.163	245.205	171.437	235.161	316.383
Zosma307g00190	26.3484	13.5535	40.5573	49.041	83.2694	28.2193	59.5345
Zosma307g00210	1338.83	1359.86	1751.21	2484.74	1302.92	3275.01	712.713
Zosma307g00220	13.1742	22.5891	1826.53	184.721	1691.51	7.8387	6832.86
Zosma307g00230	645.536	1048.13	980.618	613.013	813.102	564.386	3010.74
Zosma307g00240	205.847	94.8742	13.0363	17.9817	17.9601	34.4903	3.40197
Zosma307g00250	5165.94	10897	10.1393	27.7899	24.491	377.825	132.677
Zosma307g00280	143.27	307.212	201.338	315.497	324.914	271.219	511.997
Zosma307g00290	191.026	0	30.418	19.6164	24.491	32.9225	56.1325
Zosma309g00020	46.1097	379.497	78.2177	93.1779	176.335	73.6837	158.192
Zosma309g00030	531.909	1292.1	493.93	563.972	462.064	612.986	486.482
Zosma309g00040	73220.6	103923	64862.8	72737.6	55681.1	94352.8	17923.3
Zosma309g00060	255.25	262.033	204.235	312.228	192.663	227.322	205.819
Zosma309g00070	826.682	700.262	1290.59	921.971	1059.64	738.405	2124.53
Zosma309g00080	79.0452	131.017	46.3512	52.3104	31.0219	70.5483	39.1227
Zosma309g00090	59.2839	94.8742	118.775	96.4473	186.132	123.851	96.9562
Zosma30g00010	34.5823	45.1782	98.4964	55.5798	104.495	39.1935	236.437
Zosma30g00020	928.782	1350.83	648.917	787.926	734.73	954.753	3316.92
Zosma30g00030	223.962	275.587	336.046	330.21	295.525	297.87	688.899
Zosma30g00060	60.9307	72.2851	62.2845	60.4839	73.473	68.9805	20.4118
Zosma30g00070	172.911	207.82	338.943	308.958	395.122	222.619	261.952
Zosma30g00080	1058.88	1328.24	525.797	604.839	550.231	713.321	222.829
Zosma30g00090	711.407	1052.65	825.631	815.716	751.058	808.953	387.825
Zosma30g00100	2758.35	3176.03	2836.12	2424.26	2228.68	3003.79	634.468
Zosma30g00120	186.086	451.782	198.441	246.84	249.808	283.761	175.201
Zosma30g00140	754.223	212.337	744.517	836.967	925.76	942.211	481.379
Zosma30g00150	777.278	984.884	1429.65	1471.23	1298.02	1829.55	1835.36
Zosma30g00170	256.897	4.51782	182.508	93.1779	222.052	39.1935	100.358
Zosma30g00180	184.439	81.3207	599.669	119.333	251.441	208.509	25.5148
Zosma30g00190	505.56	379.497	1561.46	1212.95	968.211	1113.09	876.007
Zosma30g00200	36.2291	27.1069	70.9753	65.388	76.7385	32.9225	287.467
Zosma30g00210	4685.08	26081.4	149.193	545.99	168.172	2715.32	1151.57
Zosma30g00220	563.197	1517.99	714.099	745.423	775.549	542.438	551.119
Zosma30g00250	556.61	158.124	1360.12	660.419	979.64	548.709	950.851
Zosma30g00300	146.563	194.266	131.811	134.045	150.212	139.529	205.819
Zosma30g00310	890.906	917.117	876.328	630.994	852.287	631.799	619.159
Zosma30g00340	200.907	158.124	273.762	308.958	246.543	210.077	248.344
Zosma30g00360	118.568	131.017	133.26	104.621	94.6986	131.69	71.4414
Zosma30g00370	70.8114	126.499	73.8723	160.201	124.088	130.122	187.108
Zosma30g00410	314.534	415.639	301.283	326.94	324.914	420.154	535.81
Zosma30g00420	39.5226	49.696	94.1509	85.0044	93.0658	64.2773	110.564
Zosma30g00430	55.9904	31.6247	204.235	65.388	117.557	58.0064	62.9365
Zosma30g00440	986.419	1161.08	1029.87	908.893	834.327	942.211	1289.35
Zosma30g00450	21.4081	36.1425	1.44848	52.3104	1.63273	42.329	11.9069
Zosma30g00460	49.4033	31.6247	52.1451	145.488	55.513	39.1935	272.158
Zosma30g00470	8.23388	22.5891	20.2787	29.4246	44.0838	10.9742	119.069
Zosma30g00500	470.978	618.941	712.65	1203.14	724.934	1019.03	442.256
Zosma30g00510	1794.99	1847.79	1137.05	2625.33	1013.93	3130.78	612.355
Zosma30g00520	0	4.51782	2.89695	4.9041	19.5928	12.5419	37.4217
Zosma30g00530	1671.48	2299.57	1383.29	1704.99	1268.63	1953.4	1149.87
Zosma30g00540	14.821	31.6247	36.2119	55.5798	31.0219	25.0838	42.5246
Zosma30g00550	151.503	171.677	614.154	886.008	646.563	147.367	352.104
Zosma30g00570	395.226	347.872	360.671	331.844	326.547	337.064	176.902
Zosma30g00600	429.809	393.05	608.36	524.739	524.108	329.225	797.762
Zosma30g00610	522.028	307.212	427.3	415.214	419.613	460.915	775.649
Zosma30g00620	770.691	1179.15	672.093	663.688	597.581	680.399	637.869
Zosma30g00630	5016.08	6455.96	5656.3	6200.42	4876.98	6899.62	1991.85
Zosma30g00640	492.386	429.193	777.832	681.67	870.247	581.631	654.879
Zosma30g00650	413.341	325.283	998	926.875	809.836	917.128	1054.61
Zosma30g00660	4.94033	45.1782	5.7939	16.347	1.63273	9.40644	3.40197
Zosma30g00670	357.35	695.744	349.083	392.328	346.14	484.431	173.501
Zosma30g00680	80.692	4.51782	514.209	387.424	344.507	83.0902	704.208
Zosma30g00690	143.27	112.945	133.26	134.045	115.924	169.316	425.246
Zosma30g00700	13.1742	4.51782	4.34543	31.0593	26.1237	14.1097	338.496
Zosma30g00710	47.7565	36.1425	84.0116	67.0227	75.1058	54.8709	154.79
Zosma30g00720	2899.97	7644.15	980.618	1289.78	1093.93	1903.24	1182.18
Zosma30g00740	75.7517	85.8385	253.483	163.47	208.99	155.206	192.211
Zosma30g00750	90.5727	103.91	160.781	233.762	231.848	153.638	164.996
Zosma30g00760	1490.33	1757.43	2062.63	1984.53	1846.62	2041.2	1194.09
Zosma30g00770	3212.86	5145.79	1823.63	2085.88	1601.71	3008.49	639.57
Zosma30g00800	1852.62	1418.59	2195.89	2370.32	2341.34	1456.43	942.346
Zosma30g00810	1477.16	2344.75	911.091	2419.36	901.269	2191.7	318.084
Zosma30g00820	675.178	1002.96	998	691.478	731.465	837.173	736.527
Zosma30g00830	144.916	90.3564	279.556	313.862	417.98	86.2257	209.221
Zosma30g00840	676.825	880.974	477.997	444.639	507.78	522.057	574.933
Zosma30g00850	1440.93	1545.09	1549.87	1616.72	1415.58	1771.55	1037.6
Zosma30g00860	522.028	609.905	805.353	812.446	720.036	689.805	1940.82
Zosma30g00870	9.88066	18.0713	15.9332	26.1552	17.9601	12.5419	207.52
Zosma30g00880	13.1742	0	43.4543	101.351	52.2475	9.40644	45.9266
Zosma30g00890	12319.5	20791	11763.1	11341.6	10144.2	15207.1	4259.27
Zosma30g00900	214.081	212.337	230.308	256.648	249.808	279.058	695.703
Zosma30g00910	214.081	203.302	370.81	323.671	354.303	290.032	1206
Zosma30g00930	123.508	72.2851	186.853	184.721	153.477	152.071	721.218
Zosma30g00940	46.1097	63.2494	44.9028	34.3287	60.4112	26.6516	88.4512
Zosma30g00950	18.1145	31.6247	26.0726	50.6757	40.8184	23.5161	103.76
Zosma30g00960	4.94033	0	27.521	45.7716	53.8802	10.9742	44.2256
Zosma30g00970	1551.26	2249.87	1752.66	2255.89	2026.22	2361.02	2747.09
Zosma30g01020	1394.82	1829.72	1661.4	1517	1629.47	1500.33	5118.26
Zosma30g01030	2639.78	4084.11	2394.33	3004.58	3329.14	3713.97	986.571
Zosma30g01040	265.131	257.516	496.827	398.867	439.205	377.825	756.938
Zosma30g01050	69.1646	456.3	20.2787	26.1552	32.6547	26.6516	222.829
Zosma30g01060	894.199	966.813	1003.79	751.962	876.778	951.618	474.575
Zosma30g01070	133.389	167.159	169.472	189.625	125.721	225.754	124.172
Zosma30g01080	472.625	627.977	421.507	444.639	400.02	402.909	98.6571
Zosma30g01090	146.563	112.945	1037.11	1078.9	1800.91	564.386	716.115
Zosma30g01100	1.64678	36.1425	0	11.4429	1.63273	0	1.70099
Zosma30g01130	256.897	230.409	276.659	272.995	321.649	239.864	1357.39
Zosma30g01140	266.778	343.354	228.859	235.397	230.216	170.884	797.762
Zosma30g01160	5964.62	8312.78	1771.49	1363.34	1655.59	1787.22	1607.43
Zosma30g01170	777.278	1301.13	585.184	698.017	640.032	843.444	2218.08
Zosma30g01180	3.29355	4.51782	0	1.6347	1.63273	1.56774	32.3187
Zosma30g01190	785.512	790.618	854.601	812.446	800.04	547.141	176.902
Zosma30g01200	67.5178	9.03564	43.4543	32.694	29.3892	29.787	78.2453
Zosma30g01220	393.579	483.407	304.18	456.081	416.347	517.354	379.32
Zosma30g01240	46.1097	108.428	85.4601	89.9085	104.495	64.2773	255.148
Zosma30g01250	77.3985	117.463	65.1814	119.333	106.128	156.774	197.314
Zosma30g01260	1541.38	3261.86	1248.59	1948.56	1302.92	2340.63	697.404
Zosma30g01290	214.081	230.409	409.919	581.953	427.776	738.405	768.845
Zosma30g01300	666.944	519.549	763.347	609.743	827.796	581.631	1806.45
Zosma30g01310	146.563	121.981	149.193	140.584	132.251	108.174	120.77
Zosma30g01330	118.568	131.017	91.254	125.872	109.393	112.877	195.613
Zosma310g00040	148.21	31.6247	60.836	37.5981	35.9202	81.5224	61.2355
Zosma310g00070	11.5274	27.1069	13.0363	27.7899	19.5928	34.4903	54.4315
Zosma310g00080	879.378	664.119	421.507	747.058	320.016	777.599	697.404
Zosma310g00090	258.544	158.124	934.267	415.214	1347.01	247.703	8766.88
Zosma310g00110	8.23388	9.03564	39.1089	45.7716	29.3892	17.2451	319.785
Zosma310g00120	166.324	212.337	285.35	237.032	222.052	163.045	389.526
Zosma310g00150	283.245	140.052	159.332	745.423	89.8004	144.232	413.339
Zosma310g00160	108.687	207.82	70.9753	107.89	62.0439	120.716	81.6473
Zosma310g00170	233.842	248.48	433.094	498.584	470.227	592.605	321.486
Zosma310g00180	1714.29	2272.46	1370.26	1754.03	1368.23	2194.84	692.301
Zosma310g00190	12209.2	16133.1	12703.1	13365.3	11669.2	16671.3	5978.96
Zosma310g00210	64.2243	72.2851	15.9332	40.8675	16.3273	75.2515	13.6079
Zosma311g00020	0	9.03564	18.8302	29.4246	4.8982	1.56774	62.9365
Zosma311g00030	2437.23	5936.41	3028.76	3168.05	2424.61	3641.86	374.217
Zosma311g00040	441.336	361.425	447.579	411.945	398.387	310.412	462.668
Zosma311g00060	83.9856	121.981	315.768	186.356	226.95	109.742	207.52
Zosma312g00010	438.042	365.943	170.92	201.068	212.255	233.593	115.667
Zosma312g00020	77.3985	54.2138	102.842	63.7533	99.5968	64.2773	27.2158
Zosma312g00030	65.871	49.696	42.0058	49.041	52.2475	64.2773	8.50493
Zosma312g00040	1431.05	1066.21	1555.66	1570.95	1040.05	1431.35	2988.63
Zosma312g00050	2624.96	3483.24	2631.88	2407.91	2205.82	3069.63	1644.85
Zosma312g00080	8.23388	58.7316	1.44848	8.1735	13.0619	17.2451	0
Zosma312g00090	861.264	1210.78	902.401	809.177	757.589	950.05	295.971
Zosma312g00100	416.634	189.748	867.637	518.2	796.774	446.806	554.521
Zosma313g00010	141.623	63.2494	137.605	483.871	140.415	108.174	61.2355
Zosma313g00020	219.021	239.444	350.531	523.104	404.918	268.083	1080.13
Zosma313g00030	223.962	158.124	186.853	210.876	195.928	186.561	56.1325
Zosma313g00040	52.6968	81.3207	170.92	207.607	205.724	158.342	477.977
