tracking_id	vegetative_0	vegetative_1	vegetative_5	vegetative_4	vegetative_3	vegetative_2
Zosma109g00160	0	106.117	0	5.40227	0	0
Zosma109g00170	43.9312	200.057	25.3754	19.8083	12.9663	2.26307
Zosma109g00190	107.702	175.702	172.19	126.053	168.562	89.3912
Zosma109g00200	0	217.453	0	2.70113	0	0
Zosma109g00210	573.941	215.134	482.132	286.32	551.566	368.88
Zosma109g00220	334.444	190.199	421.413	251.205	213.445	230.833
Zosma109g00230	14.1714	40.0114	28.0942	15.3064	7.97925	7.92074
Zosma109g00240	374.124	39.4315	375.193	46.8196	317.175	95.0489
Zosma109g00250	0	107.277	0	3.60151	0.997406	0
Zosma109g00260	565.438	376.339	691.479	478.101	723.119	1037.62
Zosma109g00300	1445.48	2252.82	1685.65	1633.29	1473.17	2157.84
Zosma109g00310	2736.49	1726.87	3278.86	3072.99	2095.55	10264.2
Zosma109g00320	4261.33	1665.4	4878.42	3208.05	5612.4	5009.3
Zosma109g00350	736.911	139.75	577.29	164.769	550.568	552.189
Zosma109g00380	0	28.9938	2.71879	0.900378	1.99481	1.13153
Zosma109g00390	1904.63	976.51	1458.18	946.297	1716.54	1801.4
Zosma109g00450	0	2084.07	1.81253	1135.38	3.98962	80.339
Zosma109g00460	2256.08	795.589	1788.96	1174.99	2175.34	1835.35
Zosma109g00500	235.245	311.973	292.723	310.63	271.294	505.796
Zosma109g00510	2569.27	946.936	2320.03	1338.86	2541.39	2317.38
Zosma109g00520	7.08569	41.751	4.53132	27.9117	2.99222	6.78921
Zosma109g00530	73.6911	121.194	94.2514	100.842	75.8029	92.7858
Zosma109g00540	257.919	169.903	208.441	145.861	210.453	174.256
Zosma10g00040	959.402	8.69813	14.5002	0	1735.49	20.3676
Zosma10g00120	43.9312	166.424	19.9378	145.861	16.9559	14.71
Zosma10g00150	1.41714	32.473	1.81253	4.50189	3.98962	3.3946
Zosma10g00160	3574.02	1693.82	3098.52	2123.09	3643.52	2853.73
Zosma10g00170	634.877	213.974	657.041	312.431	528.625	484.297
Zosma10g00190	4166.38	20694.6	12013.4	48307.1	3162.78	109183
Zosma10g00200	15.5885	1084.37	15.4065	194.482	13.9637	19.2361
Zosma10g00210	1949.98	11.5975	1227.99	20.7087	2134.45	57.7083
Zosma10g00230	410.97	303.275	487.57	461.894	528.625	674.395
Zosma10g00240	194.148	1084.95	237.441	576.242	216.437	251.201
Zosma10g00250	171.474	152.507	154.971	185.478	168.562	156.152
Zosma10g00260	5.66855	201.797	2.71879	14.406	3.98962	14.71
Zosma10g00270	989.162	166.424	1094.77	352.948	2019.75	675.526
Zosma10g00280	708.569	611.768	849.169	608.655	759.026	565.767
Zosma10g00290	3775.25	1079.15	3259.83	2029.45	4148.21	2964.62
Zosma10g00300	22.6742	920.842	6.34385	25.2106	19.9481	9.05228
Zosma10g00320	184.228	175.702	212.066	176.474	245.362	365.486
Zosma10g00330	0	38.8516	0	28.8121	0	0
Zosma10g00340	2359.53	8433.71	4257.63	15954.7	1546.98	36585.9
Zosma10g00350	2495.58	498.693	2056.31	1100.26	2181.33	1880.61
Zosma10g00360	2407.72	517.829	3160.14	924.688	1860.16	3056.28
Zosma10g00370	1594.28	717.886	1442.77	896.776	1521.04	1257.13
Zosma10g00380	196.982	4946.34	214.784	1699.91	207.46	308.909
Zosma10g00390	1160.64	637.283	1309.55	733.808	1301.62	1103.25
Zosma10g00400	692.98	512.03	668.823	619.46	785.956	790.943
Zosma10g00410	189.896	837.92	172.19	784.229	186.515	363.223
Zosma10g00420	0	53.3485	0	19.8083	0	2.26307
Zosma10g00430	5868.36	1387.64	6245.97	2612.9	6273.68	9908.85
Zosma10g00450	209.736	346.186	149.533	271.014	212.448	222.912
Zosma10g00460	494.581	380.978	494.82	271.914	530.62	220.649
Zosma10g00480	714.237	650.04	698.729	705.896	620.387	879.202
Zosma10g00500	615.037	571.757	673.354	516.817	678.236	574.82
Zosma10g00510	1.41714	114.235	0	22.5094	0	3.3946
Zosma10g00520	875.791	418.09	839.2	571.74	1136.05	612.16
Zosma10g00530	4561.76	6439.51	3316.02	5476.1	2830.64	2376.22
Zosma10g00540	170.056	227.311	90.6264	121.551	174.546	116.548
Zosma10g00550	671.723	369.96	535.602	714	950.528	1045.54
Zosma10g00560	627.792	420.41	641.635	623.962	859.764	596.319
Zosma10g00570	1016.09	1953.02	1901.34	2474.24	651.306	7206.74
Zosma10g00580	96.3653	109.596	77.9387	81.034	81.7873	162.941
Zosma10g00590	36.8456	87.5612	37.1568	13.5057	35.9066	28.2884
Zosma10g00600	0	35.3724	0	9.00378	0.997406	0
Zosma10g00610	973.573	228.471	1459.08	623.061	940.554	1692.78
Zosma10g00620	4643.96	760.796	6030.28	3305.29	8299.42	9905.45
Zosma10g00640	758.168	1029.28	872.732	1065.15	756.034	581.609
Zosma10g00660	223.908	289.938	156.784	122.451	165.569	72.4182
Zosma10g00680	171.474	380.978	154.971	330.439	198.484	289.673
Zosma10g00690	148.799	154.827	154.065	179.175	174.546	235.359
Zosma10g00700	4332.19	644.241	5029.76	1344.26	5712.15	2143.13
Zosma10g00710	2.83427	481.296	1.81253	804.037	2.99222	2.26307
Zosma10g00720	73.6911	306.754	92.4389	236.799	83.7821	131.258
Zosma10g00740	1.41714	401.274	0	9.00378	2.99222	2.26307
Zosma10g00750	56.6855	224.992	85.1888	175.574	37.9014	45.2614
Zosma10g00760	548.432	700.489	756.73	795.934	571.514	216.123
Zosma10g00780	575.358	467.959	712.323	596.05	601.436	558.978
Zosma10g00800	5.66855	142.649	19.0315	177.374	23.9377	115.417
Zosma10g00810	4.25141	139.17	0	81.9344	0	4.52614
Zosma10g00820	0	233.11	3.62505	190.88	0.997406	2.26307
Zosma10g00830	1040.18	597.851	863.669	677.985	1022.34	745.681
Zosma10g00850	0	198.897	0	7.20302	0	0
Zosma10g00860	178.559	206.436	307.223	233.198	268.302	255.727
Zosma10g00870	116.205	281.239	190.315	207.987	141.632	303.251
Zosma10g00890	1986.83	858.795	2001.94	1289.34	2255.14	1492.49
Zosma10g00910	1948.56	0.579875	29.0004	3.60151	5022.94	4.52614
Zosma10g00940	12.7542	2.89938	143.19	35.1147	27.9274	142.573
Zosma10g00960	409.553	106.117	415.069	174.673	375.025	363.223
Zosma10g00970	189.896	118.295	124.158	15.3064	643.327	131.258
Zosma10g00980	657.552	61.4668	1.81253	0.900378	1118.09	1.13153
Zosma10g00990	72.274	13.3371	140.471	273.715	327.149	304.383
Zosma10g01030	201.233	7.53838	4.53132	10.8045	404.947	2.26307
Zosma10g01040	1.41714	71.9045	17.219	63.0265	3.98962	125.6
Zosma10g01070	43.9312	52.7686	15.4065	9.90416	70.8158	11.3153
Zosma10g01080	8.50282	172.803	4.53132	19.8083	12.9663	13.5784
Zosma10g01090	3311.85	778.772	4592.94	1094.86	2454.62	5313.69
Zosma10g01120	80.7768	67.2655	43.5007	25.2106	114.702	19.2361
Zosma10g01130	38.2627	62.0467	83.3763	44.1185	141.632	58.8398
Zosma10g01140	279.176	519.568	276.41	560.035	333.134	452.614
Zosma10g01150	276.342	27.834	279.129	49.5208	368.043	64.4975
Zosma10g01160	60.9369	121.194	77.9387	117.95	56.8522	36.2091
Zosma10g01170	1317.94	614.668	1045.83	891.374	1164.97	1003.67
Zosma10g01180	556.935	351.984	533.789	369.155	619.389	413.01
Zosma10g01200	4241.49	2381.55	4094.5	3356.61	4619.99	3714.83
Zosma10g01210	21.2571	27.2541	32.6255	39.6166	62.8366	23.7622
Zosma10g01240	17.0056	583.354	33.5318	589.748	16.9559	42.9983
Zosma10g01260	11.3371	195.998	15.4065	221.493	12.9663	16.973
Zosma10g01270	912.636	1867.2	657.947	1231.72	940.554	1024.04
Zosma10g01280	291.93	219.773	253.754	200.784	287.253	254.595
Zosma10g01290	503.084	214.554	514.758	315.132	316.178	1266.19
Zosma10g01300	42.5141	5.21888	66.1572	15.3064	33.9118	41.8668
Zosma10g01310	0	12.7573	0	70.2295	0	38.4722
Zosma10g01320	188.479	145.549	173.096	115.248	212.448	144.836
Zosma10g01330	126.125	160.046	106.033	135.957	153.601	107.496
Zosma10g01340	185.645	118.295	188.503	141.359	135.647	200.282
Zosma10g01360	233.828	348.505	256.473	354.749	259.326	228.57
Zosma10g01370	311.77	146.708	318.099	148.562	384.001	209.334
Zosma10g01390	894.213	2001.15	1104.74	1455.01	949.531	1179.06
Zosma10g01400	5.66855	869.813	7.25011	355.649	7.97925	7.92074
Zosma10g01450	1571.6	2496.94	1782.62	3787.89	2104.53	11692.1
Zosma10g01460	4.25141	38.8516	0.906264	88.237	2.99222	7.92074
Zosma10g01470	25.5085	133.371	2.71879	266.512	5.98444	11.3153
Zosma10g01480	443.564	913.883	552.821	1424.4	414.921	1265.06
Zosma10g01490	779.425	426.788	775.762	389.864	754.039	449.219
Zosma10g01510	195.565	402.433	190.315	696.892	262.318	241.017
Zosma10g01560	1.41714	55.668	1.81253	76.5321	8.97666	16.973
Zosma10g01580	174.308	140.91	79.7512	49.5208	149.611	38.4722
Zosma10g01590	308.936	173.383	284.567	298.025	204.468	252.332
Zosma10g01600	301.85	405.333	411.444	651.874	275.284	603.108
Zosma10g01610	483.244	906.925	476.695	414.174	351.087	252.332
Zosma10g01620	68.0226	55.668	45.3132	36.0151	42.8885	78.0759
Zosma10g01640	477.575	322.991	481.226	352.048	500.698	488.823
Zosma10g01650	140.297	172.223	154.971	350.247	165.569	334.934
Zosma10g01660	211.153	154.247	185.784	178.275	239.377	106.364
Zosma10g01690	106.285	175.702	66.1572	167.47	68.821	64.4975
Zosma10g01700	1186.14	713.826	943.42	736.509	911.629	1095.33
Zosma10g01710	447.815	155.986	547.383	255.707	489.726	575.951
Zosma10g01730	141.714	147.288	95.1577	46.8196	78.7951	15.8415
Zosma10g01740	836.111	454.042	552.821	516.817	708.158	486.56
Zosma1109g00010	19.8399	31.8931	8.15637	13.5057	23.9377	46.3929
Zosma1109g00020	1184.73	322.991	974.233	437.584	1263.71	805.653
Zosma1109g00030	85.0282	22.6151	84.2825	29.7125	89.7666	61.1029
Zosma110g00060	32.5942	0.579875	63.4385	9.90416	22.9403	64.4975
Zosma110g00130	675.974	136.271	620.791	274.615	839.816	580.477
Zosma110g00180	76.5254	41.1711	12.6877	50.4212	63.834	13.5784
Zosma110g00240	15.5885	13.917	34.438	2.70113	4.98703	23.7622
Zosma110g00250	897.048	899.966	453.132	1013.83	868.741	339.46
Zosma110g00270	0	49.2894	0.906264	101.743	0	0
Zosma110g00280	12.7542	265.583	14.5002	118.85	16.9559	20.3676
Zosma110g00300	0	32.473	2.71879	3.60151	0.997406	1.13153
Zosma110g00310	15.5885	2080.01	11.7814	2198.72	5.98444	515.98
Zosma110g00320	205.485	303.275	202.097	292.623	237.383	182.177
Zosma110g00330	5.66855	126.993	13.594	113.448	23.9377	49.7875
Zosma110g00360	160.136	208.755	181.253	337.642	167.564	280.621
Zosma110g00370	6871.7	13850.9	7551.89	22951.5	5792.94	34269.7
Zosma110g00380	165.805	113.656	178.534	87.3367	176.541	106.364
Zosma111g00030	2.83427	39.4315	0.906264	0.900378	1.99481	0
Zosma111g00070	338.696	213.974	294.536	118.85	436.864	140.31
Zosma111g00080	1188.98	1224.7	1123.77	764.421	1178.93	1119.09
Zosma111g00100	62.354	88.141	138.658	183.677	144.624	198.019
Zosma111g00110	775.174	866.334	767.605	716.701	637.343	596.319
Zosma111g00120	1289.59	562.479	1397.46	886.872	1358.47	1309.19
Zosma111g00130	0	30.7334	0	1.80076	0	0
Zosma111g00140	1363.29	345.606	1343.08	589.748	1300.62	694.762
Zosma111g00150	53.8512	286.458	37.1568	137.758	22.9403	52.0506
Zosma111g00160	1.41714	44.6504	5.43758	10.8045	4.98703	10.1838
Zosma111g00170	4.25141	293.417	4.53132	42.3178	9.97406	3.3946
Zosma111g00180	127.542	45.8101	29.0004	18.0076	107.72	13.5784
Zosma111g00190	253.668	271.382	23.5629	37.8159	154.598	14.71
Zosma111g00200	2.83427	138.01	4.53132	6.30265	2.99222	1.13153
Zosma111g00210	722.74	271.382	682.416	455.591	717.135	690.236
Zosma111g00220	76.5254	247.607	77.9387	212.489	65.8288	107.496
Zosma111g00230	0	19.7158	1.81253	33.314	0	15.8415
Zosma111g00240	76.5254	244.127	106.939	225.094	72.8107	53.1821
Zosma111g00250	671.723	241.808	926.201	566.338	814.881	924.464
Zosma111g00260	1700.56	740.501	1617.68	1061.55	1577.9	1647.51
Zosma111g00270	211.153	403.593	152.252	480.802	116.697	461.666
Zosma111g00280	3442.23	354.884	3227.2	784.229	3231.6	2024.32
Zosma111g00290	53.8512	7.53838	78.8449	7.20302	28.9248	98.4435
Zosma111g00320	99.1996	70.1649	100.595	42.3178	97.7458	261.385
Zosma111g00330	276.342	139.75	330.786	258.408	316.178	858.835
Zosma111g00370	29.7599	158.886	37.1568	66.628	15.9585	41.8668
Zosma111g00380	182.811	105.537	158.596	86.4363	128.665	65.629
Zosma111g00410	1720.4	1113.94	1400.18	1185.8	1778.38	1556.99
Zosma111g00420	150.217	165.264	209.347	223.294	189.507	211.597
Zosma111g00430	116.205	111.336	115.095	85.5359	125.673	93.9174
Zosma111g00440	94.9482	100.318	68.876	113.448	82.7847	118.811
Zosma111g00450	4.25141	107.857	3.62505	40.517	0.997406	14.71
Zosma111g00460	1.41714	73.6442	2.71879	18.9079	0.997406	1.13153
Zosma111g00480	70.8569	29.5736	77.9387	57.6242	76.8003	63.3659
Zosma111g00500	158.719	0.579875	140.471	45.9193	206.463	75.8128
Zosma112g00010	215.405	212.814	200.284	170.171	169.559	200.282
Zosma112g00040	0	4.05913	0	27.9117	0	0
Zosma112g00050	0	215.714	0	660.877	0.997406	53.1821
Zosma112g00070	55.2683	41.751	70.6886	68.4287	64.8314	78.0759
Zosma112g00080	474.741	316.032	395.131	496.108	388.988	581.609
Zosma112g00090	1309.43	633.804	1485.37	959.803	1845.2	1253.74
Zosma112g00100	2591.94	1018.26	3484.58	2422.02	3161.78	4703.79
Zosma112g00120	5062.01	1238.03	5836.34	3845.51	6335.52	6028.82
Zosma112g00130	12.7542	829.222	2.71879	217.891	7.97925	24.8938
Zosma112g00140	2268.84	1043.2	2146.94	1572.06	2594.25	2074.1
Zosma112g00160	26.9256	28.9938	15.4065	24.3102	6.98184	44.1299
Zosma112g00170	1917.39	5540.71	4011.12	11573.5	2147.42	31420.5
Zosma112g00180	102.034	1620.75	129.596	96.3404	62.8366	19.2361
Zosma112g00190	120.457	374.02	109.658	187.279	71.8132	104.101
Zosma112g00210	585.278	142.069	110.564	150.363	285.258	10.1838
Zosma112g00260	39.6798	1569.14	236.535	2966.75	52.8625	1837.61
Zosma112g00270	1261.25	556.1	1401.08	1786.35	1464.19	1656.57
Zosma112g00280	5.66855	123.513	23.5629	96.3404	18.9507	18.1046
Zosma112g00290	103.451	12.1774	175.815	101.743	89.7666	280.621
Zosma112g00300	195.565	205.276	144.096	144.961	185.518	99.575
Zosma112g00320	287.679	1400.98	365.224	1718.82	282.266	977.646
Zosma112g00340	375.541	202.956	367.037	239.501	480.75	280.621
Zosma112g00360	807.768	356.623	362.505	206.187	670.257	392.643
Zosma112g00370	145.965	218.033	177.628	328.638	184.52	544.268
Zosma112g00380	0	41.1711	0	1.80076	1.99481	2.26307
Zosma112g00390	0	373.44	0	21.6091	0	0
Zosma112g00400	0	86.9813	2.71879	49.5208	0	2.26307
Zosma112g00420	330.193	963.753	228.378	894.075	410.931	587.266
Zosma112g00430	902.716	554.361	805.668	766.222	956.513	961.804
Zosma112g00440	8.50282	1984.33	25.3754	1295.64	10.9715	19.2361
Zosma112g00450	90.6968	122.354	106.033	75.6317	63.834	87.1282
Zosma112g00460	692.98	590.893	575.477	976.01	742.07	1235.64
Zosma112g00470	1.41714	205.276	0	299.826	0.997406	66.7605
Zosma112g00480	15.5885	17076.7	28.0942	28493.4	16.9559	62.2344
Zosma112g00490	1.41714	75.9637	0.906264	78.3329	0	13.5784
Zosma112g00500	0	72.4844	0.906264	59.4249	0	9.05228
Zosma112g00510	260.753	442.445	259.191	680.686	420.905	588.398
Zosma112g00520	187.062	113.076	228.378	148.562	232.396	198.019
Zosma112g00530	673.14	331.689	595.415	409.672	520.646	251.201
Zosma112g00540	19.8399	346.765	19.9378	28.8121	11.9689	19.2361
Zosma112g00550	93.531	295.736	132.314	246.704	111.709	198.019
Zosma112g00560	967.905	1054.21	983.296	878.769	1000.4	692.499
Zosma112g00570	157.302	165.844	154.065	186.378	128.665	205.939
Zosma112g00580	188.479	60.307	79.7512	32.4136	95.751	10.1838
Zosma112g00600	1429.89	534.065	1401.99	750.915	1192.9	1804.8
Zosma112g00610	854.534	1635.83	872.732	1293.84	1113.11	928.99
Zosma112g00630	661.803	220.932	576.384	433.082	936.564	857.703
Zosma113g00010	578.192	323.57	496.632	319.634	468.781	431.115
Zosma113g00020	297.599	106.117	329.88	162.968	320.167	289.673
Zosma113g00030	1203.15	481.876	1232.52	461.894	1024.34	359.828
Zosma113g00050	357.119	683.093	408.725	793.233	392.978	836.204
Zosma113g00060	145.965	109.017	117.814	120.651	197.486	155.02
Zosma113g00070	22.6742	6258.59	20.8441	31569.9	19.9481	2404.51
Zosma113g00120	42.5141	64.3662	29.9067	48.6204	12.9663	39.6037
Zosma113g00140	392.547	11.5975	370.662	54.9231	495.711	399.432
Zosma113g00150	700.066	396.055	676.979	863.462	769.998	1456.29
Zosma113g00160	253.668	124.673	228.378	263.811	267.305	265.911
Zosma113g00170	1190.4	121.774	1059.42	171.072	1186.91	738.892
Zosma113g00180	5698.31	1154.53	5462.96	2548.97	5035.9	4880.31
Zosma113g00200	1633.96	158.306	1167.27	431.281	1873.13	664.211
Zosma113g00210	187.062	197.158	177.628	154.865	208.458	213.86
Zosma113g00230	28.3427	0.579875	28.0942	2.70113	31.917	12.4469
Zosma113g00250	137.462	177.442	103.314	160.267	115.699	88.2597
Zosma113g00260	140.297	194.838	153.159	40.517	149.611	29.4199
Zosma113g00270	378.376	738.761	220.222	858.06	311.191	119.943
Zosma113g00280	235.245	44.6504	132.314	92.7389	165.569	89.3912
Zosma113g00310	0	40.5913	0	1.80076	0.997406	0
Zosma113g00330	103.451	140.33	133.221	91.8385	125.673	79.2074
Zosma113g00340	452.067	322.991	401.475	328.638	385.996	437.904
Zosma113g00350	952.316	541.603	1028.61	585.246	971.474	699.288
Zosma113g00360	0	30.7334	0	9.00378	0	0
Zosma113g00380	2013.75	1722.81	2154.19	1822.36	2138.44	2986.12
Zosma113g00400	102.034	1324.44	93.3452	804.037	91.7614	321.356
Zosma113g00410	1847.95	954.475	1508.93	989.515	1766.41	1555.86
Zosma113g00420	1768.59	1294.28	1415.58	1445.11	1776.38	1827.43
Zosma113g00430	280.593	415.191	359.787	471.798	322.162	539.742
Zosma113g00470	148.799	150.188	183.065	165.67	141.632	187.835
Zosma113g00480	209.736	133.371	150.44	210.688	186.515	182.177
Zosma113g00490	2.83427	261.524	7.25011	93.6393	3.98962	3.3946
Zosma113g00500	38.2627	7.53838	26.2816	13.5057	27.9274	12.4469
Zosma113g00510	29.7599	60.8869	56.1883	16.2068	39.8962	19.2361
Zosma113g00520	32.5942	111.336	32.6255	41.4174	29.9222	16.973
Zosma113g00530	3989.24	1883.43	2854.73	2364.39	3423.1	2496.17
Zosma113g00540	279.176	123.513	327.161	166.57	287.253	217.255
Zosma113g00570	1089.78	199.477	1252.46	538.426	1308.6	1213.01
Zosma113g00590	202.651	419.25	196.659	270.113	144.624	228.57
Zosma113g00640	4184.81	1098.86	3686.68	1722.42	4714.74	2143.13
Zosma113g00650	8.50282	71.9045	13.594	12.6053	9.97406	4.52614
Zosma113g00660	22.6742	161.205	13.594	28.8121	14.9611	4.52614
Zosma114g00030	90.6968	22.0353	122.346	44.1185	125.673	75.8128
Zosma114g00040	133.211	128.732	135.94	151.263	102.733	168.599
Zosma114g00050	761.003	268.482	1133.74	692.391	1190.9	2282.31
Zosma114g00070	38.2627	459.841	50.7508	73.831	42.8885	31.683
Zosma114g00080	1213.07	572.337	1051.27	568.138	1119.09	840.73
Zosma114g00100	85.0282	0	100.595	5.40227	66.8262	11.3153
Zosma114g00130	1874.87	1066.39	1765.4	2268.05	1443.25	1953.03
Zosma114g00140	8.50282	1040.88	23.5629	2731.75	9.97406	1537.76
Zosma114g00150	147.382	112.496	123.252	281.818	112.707	118.811
Zosma114g00160	632.043	756.737	768.512	681.586	594.454	650.632
Zosma114g00170	1259.83	436.066	1761.78	881.47	1207.86	1227.72
Zosma114g00180	13695.2	4520.13	7324.42	5738.11	12077.6	5176.77
Zosma114g00190	128.959	32.473	127.783	48.6204	95.751	53.1821
Zosma114g00200	354.284	120.614	483.945	2788.47	563.534	457.14
Zosma114g00210	9.91996	98.5788	4.53132	305.228	6.98184	84.8651
Zosma114g00220	0	557.26	1.81253	343.044	1.99481	7.92074
Zosma114g00230	191.314	146.708	152.252	445.687	234.39	143.705
Zosma114g00240	35.4284	103.218	29.0004	108.045	33.9118	24.8938
Zosma114g00250	1213.07	499.273	1324.96	962.504	1834.23	1448.36
Zosma114g00270	100.617	378.079	132.314	385.362	139.637	592.924
Zosma114g00280	1.41714	329.369	2.71879	169.271	3.98962	20.3676
Zosma114g00320	542.763	459.261	482.132	533.024	623.379	494.481
Zosma114g00330	1626.87	124.093	733.167	39.6166	1810.29	12.4469
Zosma114g00340	0	146.129	1.81253	287.221	2.99222	0
Zosma114g00360	0	46.39	0	0.900378	0	1.13153
Zosma114g00370	25.5085	1390.54	11.7814	624.862	12.9663	19.2361
Zosma114g00380	1.41714	64.3662	0	1.80076	0.997406	0
Zosma114g00400	666.054	847.198	424.131	686.088	705.166	360.96
Zosma114g00420	32.5942	28.9938	51.657	21.6091	43.8859	53.1821
Zosma114g00430	374.124	347.925	431.381	429.48	462.796	338.329
Zosma114g00440	172.891	489.995	171.284	471.798	175.543	221.781
Zosma114g00460	82.1939	309.074	91.5326	199.884	54.8573	46.3929
Zosma114g00490	1007.58	1527.39	902.639	1065.15	860.762	667.605
Zosma114g00500	799.265	506.231	749.48	1323.56	736.086	1233.37
Zosma114g00520	2.83427	40.5913	4.53132	23.4098	2.99222	3.3946
Zosma114g00550	211.153	488.255	386.975	708.597	286.256	796.6
Zosma114g00560	43.9312	106.117	23.5629	90.0378	44.8833	28.2884
Zosma114g00570	126.125	136.271	92.4389	298.925	148.614	235.359
Zosma114g00580	145.965	153.087	234.722	150.363	236.385	196.887
Zosma114g00590	1451.15	632.644	1345.8	888.673	1505.09	1172.27
Zosma114g00600	43.9312	24708.5	44.4069	60692.7	64.8314	136.916
Zosma114g00630	576.775	157.726	785.731	455.591	649.311	1627.15
Zosma114g00640	310.353	100.318	405.1	361.052	379.014	561.241
Zosma114g00650	232.41	67.8454	299.973	91.8385	241.372	264.779
Zosma114g00660	1241.41	714.406	965.171	910.282	1231.8	1180.19
Zosma114g00670	1145.05	393.155	1081.17	666.28	1122.08	1218.66
Zosma114g00680	1932.97	499.273	2161.44	1266.83	3031.12	2704.37
Zosma114g00700	449.232	241.228	335.318	307.029	504.688	196.887
Zosma114g00710	719.906	391.996	750.386	488.005	607.42	669.869
Zosma114g00740	382.627	3038.55	540.133	3603.31	493.716	1708.62
Zosma114g00750	2522.5	835.6	2837.51	1811.56	3178.73	4242.12
Zosma114g00760	72.274	33.0529	191.222	127.854	325.154	20.3676
Zosma114g00770	323.107	118.295	560.977	165.67	695.192	491.086
Zosma114g00780	1207.4	517.829	1269.68	856.259	1522.04	1452.89
Zosma114g00790	41.097	234.27	359.787	293.523	57.8496	525.032
Zosma114g00800	3425.22	6815.27	2832.98	4584.72	3118.89	3442.13
Zosma114g00810	11.3371	304.435	8.15637	74.7314	10.9715	2.26307
Zosma114g00820	514.421	801.388	558.258	1281.24	409.934	280.621
Zosma114g00830	1.41714	31.8931	0	3.60151	0	1.13153
